metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),1079.28,1343.25,1687.0,2485.3,3096.55,2688.95,3625.05,3206.4,4322.15,4911.25,4936.9,5423.0,5416.0
EPS in Rs,28.71,34.36,36.85,41.83,48.23,58.33,77.38,63.31,96.39,88.84,90.45,105.18,
Equity Capital (Rs Cr),24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,240000000.0,
Market Cap (Rs Cr),25902.72,32238.0,40488.0,59647.2,74317.2,64534.8,87001.2,76953.6,103731.6,117870.0,118485.6,130152.0,130466.0
P/E ratio,37.59,39.09,45.78,59.41,64.2,46.1,46.85,50.65,44.84,55.28,54.58,51.56,51.5
