metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,251.45,309.85,417.23,430.7,675.6,942.65,949.6,1069.0
EPS in Rs,,,,5.77,10.5,16.28,18.48,22.41,25.83,29.94,,,
Equity Capital (Rs Cr),,,,16.0,17.0,17.0,18.0,18.0,36.0,36.0,39.0,41.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,160000000.0,170000000.0,170000000.0,180000000.0,180000000.0,360000000.0,360000000.0,390000000.0,410000000.0,
Market Cap (Rs Cr),,,,,,4274.65,5577.3,7510.14,15505.2,24321.6,36763.35,38933.6,43433.0
P/E ratio,,,,,,15.45,16.77,18.62,16.67,22.57,,,35.7
