metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),284.35,241.5,368.45,510.25,532.0,331.75,575.15,939.85,842.6,1475.85,1637.4,1419.0,1636.0
EPS in Rs,9.66,12.84,11.15,13.51,22.47,18.96,20.33,28.8,52.38,52.99,61.21,68.96,
Equity Capital (Rs Cr),328.0,339.0,340.0,340.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,328000000.0,339000000.0,340000000.0,340000000.0,364000000.0,364000000.0,364000000.0,364000000.0,364000000.0,364000000.0,364000000.0,364000000.0,
Market Cap (Rs Cr),9326.68,8186.85,12527.3,17348.5,19364.8,12075.7,20935.46,34210.54,30670.64,53720.94,59601.36,51651.6,59485.0
P/E ratio,29.44,18.81,33.04,37.77,23.68,17.5,28.29,32.63,16.09,27.85,26.75,20.58,23.6
