metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,100.53,496.8,618.45,472.4,677.1,1151.0,301.45,425.0
EPS in Rs,,,,,12.45,14.23,17.83,16.16,11.8,10.52,4.68,,
Equity Capital (Rs Cr),,,,,0.0,13.0,25.0,25.0,25.0,25.0,25.0,38.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,,,,,0.0,130000000.0,250000000.0,250000000.0,250000000.0,250000000.0,250000000.0,380000000.0,
Market Cap (Rs Cr),,,,,,1306.89,12420.0,15461.25,11810.0,16927.5,28775.0,11455.1,16248.0
P/E ratio,,,,,,7.06,27.86,38.27,40.03,64.36,245.94,,82.3
