metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),188.81,238.92,301.94,403.54,621.75,509.17,924.43,1215.94,1075.78,1485.85,1275.1,1343.9
EPS in Rs,17.07,21.51,21.55,26.69,29.28,29.1,38.75,44.87,49.29,51.45,51.47,59.69
Equity Capital (Rs Cr),2943.0,2948.0,2959.0,5922.0,5926.0,6339.0,6445.0,6765.0,6766.0,6766.0,13532.0,13532.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,2943000000.0,2948000000.0,2959000000.0,5922000000.0,5926000000.0,6339000000.0,6445000000.0,6765000000.0,6766000000.0,6766000000.0,13532000000.0,13532000000.0
Market Cap (Rs Cr),55566.78,70433.62,89344.05,238976.39,368449.05,322762.86,595795.14,822583.41,727872.75,1005326.11,1725465.32,1818565.48
P/E ratio,11.06,11.11,14.01,15.12,21.23,17.5,23.86,27.1,21.83,28.88,24.77,22.51
