metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,35.85,153.25,1104.85,1914.7,881.15,1835.15,948.65,806.9,1440.0
EPS in Rs,,,-0.58,-0.37,-1.0,-3.03,-0.15,1.34,3.13,6.15,6.94,9.12,
Equity Capital (Rs Cr),,160.0,1274.0,1564.0,1564.0,1564.0,1564.0,1564.0,1584.0,1584.0,1584.0,1647.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,,160000000.0,1274000000.0,1564000000.0,1564000000.0,1564000000.0,1564000000.0,1564000000.0,1584000000.0,1584000000.0,1584000000.0,1647000000.0,
Market Cap (Rs Cr),,,,,5606.94,23968.3,172798.54,299459.08,139574.16,290687.76,150266.16,132896.43,237193.0
P/E ratio,,,,,-35.85,-50.58,-7365.67,1428.88,281.52,298.4,136.69,88.48,130.0
