metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),,,,,,,,,526.95,1321.15,1198.3,961.1,1212.0
EPS in Rs,,35.1,,6.78,10.44,7.36,5.81,7.75,12.16,17.81,17.92,20.7,
Equity Capital (Rs Cr),,48.0,,48.0,49.0,49.0,50.0,51.0,54.0,54.0,54.0,54.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,,240000000.0,,240000000.0,245000000.0,245000000.0,250000000.0,255000000.0,270000000.0,270000000.0,270000000.0,270000000.0,
Market Cap (Rs Cr),,,,,,,,,14227.65,35671.05,32354.1,25949.7,32596.0
P/E ratio,,,,,,,,,43.33,74.18,66.87,46.43,58.5
