metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),697.75,607.04,526.47,416.11,543.44,624.15,903.2,859.09,924.55,1231.58,1144.2,1254.9,1148.0
EPS in Rs,27.43,24.98,15.59,11.41,23.49,24.38,23.47,26.23,54.14,66.87,67.77,50.27,
Equity Capital (Rs Cr),85.0,85.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,84.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,850000000.0,850000000.0,830000000.0,830000000.0,830000000.0,830000000.0,830000000.0,830000000.0,830000000.0,830000000.0,830000000.0,840000000.0,
Market Cap (Rs Cr),59308.75,51598.4,43697.01,34537.13,45105.52,51804.45,74965.6,71304.47,76737.65,102221.14,94968.6,105411.6,95829.0
P/E ratio,25.44,24.3,33.77,36.47,23.13,25.6,38.48,32.75,17.08,18.42,16.88,24.96,29.7
