metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),638.42,436.55,521.05,699.65,494.65,234.95,595.95,700.6,770.45,1129.6,1169.15,1674.6,2200.0
EPS in Rs,16.38,14.57,15.13,16.38,22.17,7.51,-2.71,23.23,11.35,20.43,19.69,22.58,
Equity Capital (Rs Cr),47.0,47.0,47.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,96.0,96.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,235000000.0,235000000.0,235000000.0,465000000.0,465000000.0,465000000.0,465000000.0,465000000.0,465000000.0,465000000.0,480000000.0,480000000.0,
Market Cap (Rs Cr),15002.87,10258.92,12244.67,32533.72,23001.22,10925.17,27711.67,32577.9,35825.93,52526.4,56119.2,80380.8,105170.0
P/E ratio,38.98,29.96,34.44,42.71,22.31,31.28,-219.91,30.16,67.88,55.29,59.38,74.16,93.2
