metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),41.69,32.35,45.16,56.64,39.82,16.68,55.04,61.98,44.73,78.07,87.31,105.08,147.0
EPS in Rs,1.29,1.93,2.19,2.25,2.27,1.65,1.46,0.86,1.47,2.67,3.6,3.66,
Equity Capital (Rs Cr),88.0,132.0,140.0,210.0,316.0,316.0,316.0,452.0,678.0,678.0,704.0,1055.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,880000000.0,1320000000.0,1400000000.0,2100000000.0,3160000000.0,3160000000.0,3160000000.0,4520000000.0,6780000000.0,6780000000.0,7040000000.0,10550000000.0,
Market Cap (Rs Cr),3668.72,4270.2,6322.4,11894.4,12583.12,5270.88,17392.64,28014.96,30326.94,52931.46,61466.24,110859.4,155414.0
P/E ratio,32.32,16.76,20.62,25.17,17.54,10.11,37.7,72.07,30.43,29.24,24.25,28.71,37.6
