metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),178.48,150.15,189.23,295.7,325.8,285.15,390.33,549.97,650.47,1391.4,1643.3,1506.3,1726.0
EPS in Rs,1.22,4.21,5.49,7.91,13.73,10.91,1.68,6.65,37.37,30.76,27.53,34.22,
Equity Capital (Rs Cr),29.0,31.0,31.0,31.0,31.0,31.0,36.0,36.0,36.0,36.0,72.0,72.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,145000000.0,155000000.0,155000000.0,155000000.0,155000000.0,155000000.0,180000000.0,180000000.0,180000000.0,180000000.0,360000000.0,360000000.0,
Market Cap (Rs Cr),2587.96,2327.32,2933.07,4583.35,5049.9,4419.82,7025.94,9899.46,11708.46,25045.2,59158.8,54226.8,61714.0
P/E ratio,146.3,35.67,34.47,37.38,23.73,26.14,232.34,82.7,17.41,45.23,59.69,44.02,49.7
