metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),731.46,499.88,434.94,625.93,532.4,484.6,556.35,888.35,756.3,1134.25,1401.3,1218.8,1516.0
EPS in Rs,-23.23,1.9,1.38,8.72,9.64,9.07,5.28,11.4,15.63,19.36,21.75,25.27,
Equity Capital (Rs Cr),145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Shares Outstanding,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,725000000.0,
Market Cap (Rs Cr),53030.85,36241.3,31533.15,45379.92,38599.0,35133.5,40335.38,64405.38,54831.75,82233.12,101594.25,88363.0,110259.0
P/E ratio,-31.49,263.09,315.17,71.78,55.23,53.43,105.37,77.93,48.39,58.59,64.43,48.23,59.5
