metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),115.18,95.1,116.25,109.7,70.05,24.9,44.55,101.35,262.4,919.0,796.25,574.85
EPS in Rs,-0.33,-1.69,2.33,-12.43,-2.47,-2.96,-1.26,-0.03,10.89,21.25,20.52,9.13
Equity Capital (Rs Cr),20.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,27.0,27.0,27.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,100000000.0,115000000.0,115000000.0,115000000.0,115000000.0,115000000.0,120000000.0,120000000.0,120000000.0,135000000.0,135000000.0,135000000.0
Market Cap (Rs Cr),1151.8,1093.65,1336.88,1261.55,805.58,286.35,534.6,1216.2,3148.8,12406.5,10749.38,7760.48
P/E ratio,-349.03,-56.27,49.89,-8.83,-28.36,-8.41,-35.36,-3378.33,24.1,43.25,38.8,62.96
