metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),35.58,98.95,87.75,58.05,59.5,21.6,80.85,90.85,63.65,137.6,135.12,108.32
EPS in Rs,5.37,7.33,3.56,3.83,2.09,5.05,5.37,5.98,1.98,7.01,6.66,2.13
Equity Capital (Rs Cr),100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,97.0,96.0,96.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,990000000.0,990000000.0,970000000.0,960000000.0,960000000.0
Market Cap (Rs Cr),3558.0,9895.0,8775.0,5805.0,5950.0,2160.0,8085.0,8994.15,6301.35,13347.2,12971.52,10398.72
P/E ratio,6.63,13.5,24.65,15.16,28.47,4.28,15.06,15.19,32.15,19.63,20.29,50.85
