metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),77.1,64.65,90.35,79.0,71.55,32.85,103.25,238.65,190.25,394.2,375.4,378.75,381.0
EPS in Rs,0.62,2.45,3.31,8.9,8.71,3.76,3.53,5.45,10.44,11.57,12.43,11.73,
Equity Capital (Rs Cr),270.0,270.0,270.0,270.0,270.0,270.0,320.0,320.0,320.0,320.0,320.0,320.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,2700000000.0,2700000000.0,2700000000.0,2700000000.0,2700000000.0,2700000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,
Market Cap (Rs Cr),20817.0,17455.5,24394.5,21330.0,19318.5,8869.5,33040.0,76368.0,60880.0,126144.0,120128.0,121200.0,121647.0
P/E ratio,124.35,26.39,27.3,8.88,8.21,8.74,29.25,43.79,18.22,34.07,30.2,32.29,31.1
