metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),308.2,247.7,339.6,354.1,381.3,251.3,702.4,774.2,631.9,1341.85,1182.95,1312.6
EPS in Rs,11.18,13.99,18.89,17.74,19.27,18.52,24.58,23.13,24.58,37.55,51.35,55.58
Equity Capital (Rs Cr),414.0,414.0,414.0,414.0,414.0,406.0,406.0,422.0,432.0,432.0,432.0,461.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,2070000000.0,2070000000.0,2070000000.0,2070000000.0,2070000000.0,2030000000.0,2030000000.0,2110000000.0,2160000000.0,2160000000.0,2160000000.0,2305000000.0
Market Cap (Rs Cr),63797.4,51273.9,70297.2,73298.7,78929.1,51013.9,142587.2,163356.2,136490.4,289839.6,255517.2,302554.3
P/E ratio,27.57,17.71,17.98,19.96,19.79,13.57,28.58,33.47,25.71,35.74,23.04,23.62
