metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),437.6,493.15,618.45,534.4,534.05,235.3,428.2,358.95,328.75,610.95,563.85,495.25
EPS in Rs,27.65,33.05,38.49,39.79,48.23,47.62,54.31,41.55,52.55,86.59,98.94,101.87
Equity Capital (Rs Cr),101.0,101.0,101.0,101.0,101.0,101.0,101.0,110.0,110.0,110.0,110.0,110.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,505000000.0,505000000.0,505000000.0,505000000.0,505000000.0,505000000.0,505000000.0,550000000.0,550000000.0,550000000.0,550000000.0,550000000.0
Market Cap (Rs Cr),22098.8,24904.08,31231.72,26987.2,26969.52,11882.65,21624.1,19742.25,18081.25,33602.25,31011.75,27238.75
P/E ratio,15.83,14.92,16.07,13.43,11.07,4.94,7.88,8.64,6.26,7.06,5.7,4.86
