metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),71.0,69.4,75.1,72.2,44.6,19.3,38.55,42.8,45.0,81.0,77.7,61.5,73.7
EPS in Rs,5.87,-17.44,-24.36,-26.37,-19.37,-12.36,1.41,2.36,3.45,5.38,7.1,8.57,
Equity Capital (Rs Cr),1604.0,2059.0,2059.0,3084.0,7736.0,10381.0,10752.0,10752.0,10752.0,10752.0,10752.0,10752.0,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
Shares Outstanding,1604000000.0,2059000000.0,2059000000.0,3084000000.0,7736000000.0,10381000000.0,10752000000.0,10752000000.0,10752000000.0,10752000000.0,10752000000.0,10752000000.0,
Market Cap (Rs Cr),11388.4,14289.46,15463.09,22266.48,34502.56,20035.33,41448.96,46018.56,48384.0,87091.2,83543.04,66124.8,79202.0
P/E ratio,12.1,-3.98,-3.08,-2.74,-2.3,-1.56,27.34,18.14,13.04,15.06,10.94,7.18,8.6
