metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,579.6,389.05,638.05,1644.95,1650.0
EPS in Rs,,-461.48,-107.09,,48.39,63.43,258.07,-28.33,7.26,3.05,28.38,46.58
Equity Capital (Rs Cr),,3.0,3.0,,3.0,3.0,4.0,47.0,47.0,47.0,47.0,48.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,,3000000.0,3000000.0,,3000000.0,3000000.0,4000000.0,47000000.0,47000000.0,47000000.0,47000000.0,48000000.0
Market Cap (Rs Cr),,,,,,,,2724.12,1828.54,2998.83,7731.27,7920.0
P/E ratio,,,,,,,,-20.46,53.59,209.2,57.96,35.42
