metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),9.93,22.6,65.8,85.0,39.6,19.95,58.5,78.1,96.5,187.65,381.0,363.3,410.0
EPS in Rs,2.74,2.7,4.4,4.21,3.96,5.77,8.57,9.14,11.6,17.09,17.43,18.01,
Equity Capital (Rs Cr),26.0,27.0,27.0,32.0,32.0,32.0,32.0,32.0,35.0,35.0,35.0,35.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,260000000.0,270000000.0,270000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,350000000.0,350000000.0,350000000.0,350000000.0,
Market Cap (Rs Cr),258.18,610.2,1776.6,2720.0,1267.2,638.4,1872.0,2499.2,3377.5,6567.75,13335.0,12715.5,14250.0
P/E ratio,3.62,8.37,14.95,20.19,10.0,3.46,6.83,8.54,8.32,10.98,21.86,20.17,22.2
