metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Live
Stock Price (Rs),36.65,54.3,42.28,72.72,44.3,21.52,56.75,58.62,69.6,85.62,102.11,154.13,166.0
EPS in Rs,0.24,1.2,2.79,3.01,3.54,0.57,-0.28,-0.61,2.11,4.23,5.29,5.91,
Equity Capital (Rs Cr),285.0,285.0,285.0,293.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,587.0,
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Shares Outstanding,2850000000.0,2850000000.0,2850000000.0,2930000000.0,2940000000.0,2940000000.0,2940000000.0,2940000000.0,2940000000.0,2940000000.0,2940000000.0,5870000000.0,
Market Cap (Rs Cr),10445.25,15475.5,12049.8,21306.96,13024.2,6326.88,16684.5,17234.28,20462.4,25172.28,30020.34,90474.31,97612.0
P/E ratio,152.71,45.25,15.15,24.16,12.51,37.75,-202.68,-96.1,32.99,20.24,19.3,26.08,26.9
