symbol,status,days,note
GICHSGFIN,ok,1486,
FDC,ok,1486,
UNITEDBNK,ok,1479,
BLUEDART,ok,1486,
CHOLAFIN,ok,1486,
VGUARD,ok,1486,
UNICHEMLAB,ok,1486,
SEAMECLTD,ok,1375,
SADBHAV,ok,1486,
VIJAYABANK,ok,1226,
HATHWAY,ok,1486,
KALPATPOWR,ok,1486,
INOXLEISUR,ok,1486,
LAXMIMACH,ok,1486,
EIDPARRY,ok,1486,
RELIGARE,ok,1486,
JKCEMENT,ok,1486,
VOLTAMP,ok,1486,
RATNAMANI,ok,1486,
INDOCO,ok,1486,
PRISMCEM,ok,990,
KAJARIACER,ok,1486,
AARTIIND,ok,1476,
NIITLTD,ok,1460,
AUTOIND,ok,1330,
WELCORP,ok,1484,
ASHAPURMIN,ok,1363,
GUJRATGAS,ok,294,
NATIONALUM,ok,1486,
VAKRANGEE,ok,1462,
APTECHT,ok,1486,
SHASUNPHAR,ok,413,
ASTRAL,ok,1486,
MERCATOR,ok,1425,
KWALITY,ok,1397,
ADVANTA,ok,559,
ORISSAMINE,ok,1460,
SASKEN,ok,1486,
THOMASCOOK,ok,1476,
SBIGETS,ok,417,
TBZ,ok,1486,
ONMOBILE,ok,1486,
CHAMBLFERT,ok,1486,
INGERRAND,ok,1486,
EIHOTEL,ok,1486,
BAJAJHLDNG,ok,1486,
ZYDUSWELL,ok,1486,
MAHABANK,ok,1486,
ENIL,ok,1486,
MTEDUCARE,ok,1445,
MTNL,ok,1447,
TRITURBINE,ok,1486,
TWL,ok,1435,
SITICABLE,ok,570,
SUNDRMFAST,ok,1486,
MRPL,ok,1486,
PURVA,ok,1486,
SONATSOFTW,ok,1441,
NITINFIRE,ok,1208,
IBPOW,ok,137,
SHOPERSTOP,ok,1486,
ZENSARTECH,ok,1486,
REPCOHOME,ok,1486,
VSTTILLERS,ok,1460,
LAKSHVILAS,ok,1486,
USHAMART,ok,1486,
GABRIEL,ok,1486,
ATUL,ok,1486,
SPECIALITY,ok,1446,
AHMEDFORGE,ok,297,
ELECON,ok,1486,
NAVINFLUOR,ok,1460,
AEGISCHEM,ok,1486,
ATFL,ok,1486,
MAHSCOOTER,ok,1486,
GALLISPAT,ok,1388,
AKZOINDIA,ok,1486,
GLOBUSSPR,ok,1435,
VAIBHAVGBL,ok,1430,
KRBL,ok,1486,
NILKAMAL,ok,1486,
ARVINDREM,ok,379,
MANDHANA,ok,952,
TUBEINVEST,ok,846,
BAJAJCORP,ok,1189,
FIEMIND,ok,1486,
ASTRAMICRO,ok,1486,
HIKAL,ok,1486,
INFINITE,ok,1168,
MERCK,ok,1287,
EVEREADY,ok,1451,
GUJNRECOKE,ok,893,
KANSAINER,ok,1486,
INDIAGLYCO,ok,1486,
WABCOINDIA,ok,1486,
KSK,ok,1216,
RCF,ok,1486,
EDUCOMP,ok,801,
SOLARINDS,ok,1460,
MAHSEAMLES,ok,1486,
ASHOKA,ok,1486,
PGHH,ok,1486,
RAJESHEXPO,ok,1486,
HERCULES,ok,1486,
WALCHANNAG,ok,1470,
NOIDATOLL,ok,1380,
HITACHIHOM,ok,613,
SOTL,ok,1486,
IBSEC,ok,258,
DYNAMATECH,ok,1389,
RUCHISOYA,ok,1300,
ATLASCYCLE,ok,700,
GILLETTE,ok,1486,
MAHINDCIE,ok,1486,
NECLIFE,ok,1486,
PFS,ok,1486,
ABCIL,ok,452,
IIFL,ok,1432,
PRAKASH,ok,1473,
MHRIL,ok,1486,
CERA,ok,1486,
SUPRAJIT,ok,1486,
HMT,ok,536,
STRTECH,ok,1450,
HELIOSMATH,ok,356,
SOMANYCERA,ok,1486,
ORIENTREF,ok,1486,
VESUVIUS,ok,1486,
PFOCUS,ok,1486,
ALEMBICLTD,ok,1476,
ORIENTCEM,ok,1486,
UFLEX,ok,1486,
KALINDEE,ok,688,
TIDEWATER,ok,1486,
CHENNPETRO,ok,1486,
JYOTISTRUC,ok,924,
SUNTECK,ok,1486,
PGEL,ok,1486,
BALAJITELE,ok,1486,
DBCORP,ok,1486,
UBHOLDINGS,ok,781,
ORBITCORP,ok,713,
SHRENUJ,ok,679,
GOLDSHARE,ok,1486,
CLNINDIA,ok,1486,
REIAGROLTD,ok,784,
HEIDELBERG,ok,1475,
SCHNEIDER,ok,1475,
CENTENKA,ok,1486,
DCM,ok,1428,
ICRA,ok,1486,
IPAPPM,ok,1438,
ESSELPACK,ok,1486,
GRAPHITE,ok,1486,
VSTIND,ok,1486,
TTKHEALTH,ok,192,
HIMATSEIDE,ok,1486,
STYABS,ok,504,
HANUNG,ok,725,
NEYVELILIG,ok,588,
3IINFOTECH,ok,1435,
HDFCMFGETF,ok,1486,
COREEDUTEC,ok,363,
SRSLTD,ok,986,
TNPL,ok,1486,
VENUSREM,ok,1456,
RSWM,ok,1486,
POLYMED,ok,1486,
MBECL,ok,880,
TTML,ok,1353,
ADHUNIK,ok,1193,
KOTAKGOLD,ok,1486,
RAINBOWPAP,ok,952,
VADILALIND,ok,1486,
UTTAMSTL,ok,1356,
TINPLATE,ok,1486,
DCMSRMCONS,thin,8,under 20 bars in window
TEXRAIL,ok,1483,
PSB,ok,1486,
NETWORK18,ok,1390,
SUNILHITEC,ok,1079,
KFA,ok,93,
BALLARPUR,ok,1427,
MYSOREBANK,ok,737,
PARSVNATH,ok,1344,
GODFRYPHLP,ok,1486,
ZEEMEDIA,ok,1404,
MAHLIFE,ok,1486,
RELGOLD,ok,646,
HGS,ok,1486,
HOTELEELA,ok,1417,
HERITGFOOD,ok,1486,
RUPA,ok,1486,
SHILPAMED,ok,1486,
BIRLACORPN,ok,1486,
BSLIMITED,ok,928,
GRINDWELL,ok,1486,
ZANDUREALT,ok,989,
BANKBEES,ok,1486,
LLOYDELENG,ok,775,
JINDALPOLY,ok,1476,
KIRLOSENG,ok,1486,
AARTIDRUGS,ok,1486,
INDSWFTLAB,ok,1404,
HFCL,ok,1475,
BANCOINDIA,ok,1486,
SHAKTIPUMP,ok,1475,
SMLISUZU,ok,1441,
ZEELEARN,ok,1486,
PHILIPCARB,ok,1486,
MANGLMCEM,ok,1486,
TECHNO,ok,1084,
SONASTEER,ok,1008,
SWARAJENG,ok,1486,
RELAXO,ok,1486,
LINDEINDIA,ok,1486,
FLFL,ok,1486,
HONAUT,ok,1486,
GTOFFSHORE,ok,803,
BRIGADE,ok,1486,
EDELWEISS,ok,1460,
KSL,ok,1475,
ORBTEXP,ok,1486,
MIRZAINT,ok,1486,
ASAHIINDIA,ok,1486,
CASTROLIND,ok,1468,
ONELIFECAP,ok,1204,
NDTV,ok,1377,
JSL,ok,1476,
ELGIEQUIP,ok,1486,
DEEPAKFERT,ok,1486,
ANSALAPI,ok,1475,
ORIENTPPR,ok,1451,
ACE,ok,1470,
JBMA,ok,1421,
UJAAS,ok,1449,
SJVN,ok,1486,
JUNIORBEES,ok,1486,
NESCO,ok,1486,
VINATIORGA,ok,1486,
NAVNETEDUL,ok,1486,
RUSHIL,ok,1460,
JAYSREETEA,ok,1445,
INSECTICID,ok,1486,
JBFIND,ok,1313,
VMART,ok,1486,
TATAMETALI,ok,1486,
ABBOTINDIA,ok,1486,
KOHINOOR,ok,1360,
HIL,ok,1460,
NAHARSPING,ok,1460,
FEDDERLOYD,ok,797,
FLEXITUFF,ok,1343,
RSYSTEMS,ok,1486,
CAPF,ok,1177,
HARITASEAT,ok,1476,
ASAHISONG,ok,1476,
BALMLAWRIE,ok,1486,
AURIONPRO,ok,1476,
KKCL,ok,1484,
HEG,ok,1486,
PRATIBHA,ok,998,
BIL,ok,1429,
DHAMPURSUG,ok,1486,
MMFL,ok,1486,
MUNJALSHOW,ok,1486,
MBLINFRA,ok,1338,
EXCELCROP,ok,1342,
IFBIND,ok,1486,
KIRIINDUS,ok,1436,
INDRAMEDCO,ok,1486,
HINDUJAVEN,ok,1388,
ZUARI,ok,1486,
GNFC,ok,1486,
AJMERA,ok,1446,
ATULAUTO,ok,1486,
CANFINHOME,ok,1486,
SPIC,ok,1486,
INDIAINFO,thin,8,under 20 bars in window
SIGNETIND,ok,217,
PRICOL,ok,667,
CARBORUNIV,ok,1486,
GHCL,ok,1486,
KPRMILL,ok,1460,
RML,ok,1486,
WSTCSTPAPR,ok,1486,
SKUMARSYNF,ok,217,
GOACARBON,ok,1392,
GEOJITBNPP,ok,702,
LAOPALA,ok,1486,
20MICRONS,ok,1486,
NDL,ok,1486,
HUBTOWN,ok,1427,
ITI,ok,1486,
NRBBEARING,ok,1486,
GAYAPROJ,ok,1439,
LYPSAGEMS,ok,1423,
DICIND,ok,1486,
TIL,ok,1470,
DBSTOCKBRO,ok,1054,
VENKEYS,ok,1486,
BFINVEST,ok,1486,
DIAPOWER,ok,992,
APLAPOLLO,ok,1486,
MOTILALOFS,ok,1460,
EMCO,ok,1070,
SURYAROSNI,ok,1486,
DCW,ok,1428,
SWELECTES,ok,1486,
PROZONECSC,ok,136,
ARIES,ok,1428,
MCDHOLDING,ok,1413,
NFL,ok,1486,
GRAVITA,ok,1486,
APARINDS,ok,1486,
LGBBROSLTD,ok,1486,
IMFA,ok,1486,
SHALPAINTS,ok,1428,
IVC,ok,1486,
ERAINFRA,ok,369,
A2ZMES,ok,159,
ELECTCAST,ok,1486,
ZUARIGLOB,ok,1486,
RAMCOSYS,ok,1430,
MAGMA,ok,1486,
SUMEETINDS,ok,1366,
EVERONN,ok,631,
BBTC,ok,1486,
TVSSRICHAK,ok,1449,
EVERESTIND,ok,1460,
GIPCL,ok,1486,
KOKUYOCMLN,ok,1470,
RAIN,ok,1408,
SAKHTISUG,ok,1300,
RPGLIFE,ok,1486,
DOLPHINOFF,ok,1338,
HMVL,ok,1486,
DEEPAKNTR,ok,1486,
MANAKSIA,ok,1457,
PETRONENGG,ok,1017,
COMPUAGE,ok,217,
GANESHHOUC,ok,1453,
TAJGVK,ok,1486,
JKPAPER,ok,1486,
MANINDS,ok,1486,
TRIVENI,ok,1460,
TIRUMALCHM,ok,1486,
SREEL,ok,1209,
AUTOAXLES,ok,1486,
IBIPL,ok,102,
PIRGLASS,ok,94,
RESPONIND,ok,1454,
SANWARIA,ok,1428,
SIMPLEXINF,ok,1486,
NELCO,ok,1332,
EASUNREYRL,ok,1086,
KOPRAN,ok,1486,
UNITY,ok,1029,
SANGAMIND,ok,1427,
GPIL,ok,1419,
MANGCHEFER,ok,1486,
