,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,60.0,60.0
Reserves,,1281.0,1422.0,1772.0,2871.0,3039.0,3071.0,4447.0,5659.0,6237.0,8717.0,11019.0,12828.0
Borrowings,,795.0,2589.0,5067.0,5323.0,5158.0,4627.0,5693.0,6152.0,10278.0,13787.0,14774.0,21255.0
Other Liabilities,,855.0,1064.0,1586.0,2202.0,2149.0,2370.0,3887.0,5033.0,6419.0,9252.0,8064.0,9324.0
Total Liabilities,,2945.0,5090.0,8439.0,10411.0,10360.0,10084.0,14041.0,16860.0,22949.0,31771.0,33916.0,43468.0
Fixed Assets,,300.0,292.0,294.0,300.0,302.0,333.0,350.0,357.0,466.0,603.0,768.0,769.0
CWIP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,115.0
Investments,,814.0,1231.0,1767.0,2807.0,2686.0,3088.0,3922.0,4685.0,4787.0,6501.0,8851.0,10299.0
Other Assets,,1831.0,3566.0,6378.0,7304.0,7372.0,6662.0,9769.0,11818.0,17696.0,24667.0,24197.0,32285.0
Total Assets,,2945.0,5090.0,8439.0,10411.0,10360.0,10084.0,14041.0,16860.0,22949.0,31771.0,33916.0,43468.0
Land,Fixed Assets,26.67,26.67,26.67,20.96,26.67,26.67,26.67,26.67,48.73,88.84,110.42,
Building,Fixed Assets,283.48,289.58,292.49,261.14,258.03,292.82,304.13,319.1,369.85,407.49,494.45,
Plant Machinery,Fixed Assets,0.0,56.68,56.04,69.13,72.61,92.81,93.69,111.17,136.61,166.33,189.23,
Equipments,Fixed Assets,31.89,30.77,33.93,37.99,40.94,88.78,103.58,49.05,52.44,52.34,71.24,
Computers,Fixed Assets,38.55,0.0,7.05,9.19,12.45,0.0,14.18,17.29,20.43,15.34,19.21,
Furniture n fittings,Fixed Assets,23.35,22.11,26.6,30.46,31.1,30.59,33.64,34.35,34.99,35.4,41.71,
Vehicles,Fixed Assets,4.19,4.98,7.62,7.67,10.05,11.87,13.12,15.96,19.93,24.4,27.27,
Intangible Assets,Fixed Assets,0.95,0.91,0.9,0.05,0.2,1.1,1.1,1.1,1.09,1.1,1.1,38.42
Other fixed assets,Fixed Assets,41.31,44.79,54.83,96.42,102.53,81.11,99.86,169.84,227.99,313.67,413.41,
Gross Block,Fixed Assets,450.39,476.49,506.13,533.01,554.58,625.75,689.97,744.53,912.06,1104.91,1368.04,
Accumulated Depreciation,Fixed Assets,150.26,184.35,212.46,233.44,252.48,292.4,339.64,387.87,446.25,501.66,600.13,
Long term Borrowings,Borrowings,301.0,1700.0,3703.0,4462.0,4789.0,0.0,0.0,0.0,0.0,0.0,0.0,21255.0
Short term Borrowings,Borrowings,485.0,675.0,943.0,861.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,9.0,215.0,420.0,0.0,0.0,4627.0,5693.0,6152.0,10278.0,13787.0,14774.0,
Non controlling int,Other Liabilities,6.0,16.0,29.0,35.0,41.0,37.0,32.0,26.0,31.0,37.0,51.0,64.0
Trade Payables,Other Liabilities,621.0,598.0,1022.0,1320.0,1391.0,1798.0,3026.0,3701.0,3502.0,5564.0,5321.0,37.0
Advance from Customers,Other Liabilities,0.0,1.0,2.0,0.0,17.0,16.0,15.0,40.0,14.0,35.0,51.0,
Other liability items,Other Liabilities,227.0,449.0,534.0,847.0,700.0,520.0,814.0,1266.0,2872.0,3616.0,2641.0,9223.0
Inventories,Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade receivables,Other Assets,590.0,710.0,1260.0,1043.0,1517.0,746.0,911.0,1003.0,1029.0,1918.0,2404.0,4058.0
Cash Equivalents,Other Assets,272.0,287.0,463.0,454.0,689.0,1378.0,3498.0,5315.0,8837.0,12071.0,10498.0,13483.0
Loans n Advances,Other Assets,549.0,348.0,409.0,30.0,135.0,183.0,139.0,214.0,262.0,218.0,172.0,13744.0
Other asset items,Other Assets,420.0,2222.0,4246.0,5778.0,5031.0,4355.0,5221.0,5285.0,7569.0,10460.0,11124.0,999.0
