,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,38.0,38.0,37.0,37.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
Reserves,,893.0,1063.0,1249.0,1533.0,1754.0,1831.0,2316.0,3152.0,3673.0,4324.0,4968.0,5663.0
Borrowings,,839.0,883.0,779.0,648.0,856.0,788.0,657.0,1185.0,1348.0,1158.0,466.0,596.0
Other Liabilities,,462.0,398.0,326.0,334.0,327.0,229.0,244.0,486.0,543.0,347.0,494.0,539.0
Total Liabilities,,2232.0,2382.0,2391.0,2552.0,2974.0,2882.0,3251.0,4858.0,5598.0,5864.0,5962.0,6833.0
Fixed Assets,,1206.0,1154.0,1307.0,1224.0,1137.0,1321.0,1256.0,1940.0,2306.0,2429.0,2461.0,2403.0
CWIP,,2.0,35.0,2.0,0.0,12.0,6.0,29.0,115.0,87.0,118.0,40.0,63.0
Investments,,61.0,2.0,12.0,14.0,2.0,9.0,235.0,311.0,129.0,34.0,264.0,64.0
Other Assets,,962.0,1192.0,1070.0,1314.0,1822.0,1546.0,1732.0,2492.0,3076.0,3284.0,3196.0,4303.0
Total Assets,,2232.0,2382.0,2391.0,2552.0,2974.0,2882.0,3251.0,4858.0,5598.0,5864.0,5962.0,6833.0
Land,Fixed Assets,61.34,85.74,89.02,89.1,89.63,94.66,103.5,159.17,162.68,165.2,218.24,
Building,Fixed Assets,396.97,420.43,475.95,492.12,498.37,556.01,577.59,749.08,1003.55,1050.21,1073.38,
Plant Machinery,Fixed Assets,1182.66,1337.24,807.5,835.63,862.95,1073.42,1115.26,1697.05,1928.12,2170.12,2294.0,
Computers,Fixed Assets,4.3,6.17,5.1,5.83,6.82,7.83,8.54,10.79,13.89,16.28,18.39,
Furniture n fittings,Fixed Assets,107.65,121.71,82.43,90.76,94.52,117.64,139.55,148.3,181.92,189.21,206.55,
Vehicles,Fixed Assets,9.13,17.66,12.44,12.39,14.15,18.71,17.43,19.94,22.67,25.35,36.66,
Wind turbines,Fixed Assets,356.68,377.92,128.45,128.45,128.45,128.45,128.45,128.45,128.45,128.45,128.45,
Intangible Assets,Fixed Assets,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.67
Other fixed assets,Fixed Assets,2.43,1.25,1.25,1.33,1.39,2.42,2.6,2.7,3.11,3.11,3.78,
Gross Block,Fixed Assets,2121.86,2368.82,1602.84,1656.31,1696.98,1999.84,2093.62,2916.18,3445.09,3748.63,3980.15,
Accumulated Depreciation,Fixed Assets,915.49,1215.26,295.47,432.81,560.26,678.52,838.06,975.84,1138.68,1319.32,1519.07,
Long term Borrowings,Borrowings,313.0,206.0,211.0,159.0,130.0,207.0,179.0,626.0,448.0,295.0,54.0,26.0
Short term Borrowings,Borrowings,413.0,605.0,474.0,460.0,691.0,534.0,478.0,559.0,900.0,863.0,412.0,570.0
Preference Capital,Borrowings,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,98.0,72.0,94.0,29.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,
Trade Payables,Other Liabilities,281.0,255.0,166.0,255.0,222.0,132.0,109.0,273.0,336.0,115.0,218.0,233.0
Advance from Customers,Other Liabilities,5.0,6.0,7.0,6.0,14.0,7.0,9.0,17.0,8.0,11.0,9.0,
Other liability items,Other Liabilities,177.0,138.0,154.0,74.0,91.0,90.0,126.0,196.0,199.0,221.0,267.0,306.0
Inventories,Other Assets,516.0,506.0,533.0,640.0,1006.0,716.0,913.0,1289.0,1898.0,1905.0,1869.0,1844.0
Trade receivables,Other Assets,282.0,419.0,341.0,420.0,528.0,409.0,321.0,480.0,625.0,669.0,586.0,640.0
Cash Equivalents,Other Assets,40.0,46.0,48.0,32.0,75.0,154.0,77.0,128.0,113.0,179.0,318.0,1368.0
Loans n Advances,Other Assets,16.0,6.0,42.0,92.0,62.0,85.0,105.0,103.0,106.0,74.0,98.0,45.0
Other asset items,Other Assets,107.0,215.0,107.0,131.0,151.0,181.0,315.0,492.0,333.0,457.0,326.0,406.0
