,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,1662.0,1662.0,1662.0,1696.0,1696.0,1696.0,1896.0,2103.0,2196.0,2490.0,2694.0,2694.0
Reserves,,5561.0,5639.0,5208.0,4193.0,3661.0,3553.0,1842.0,715.0,1571.0,2045.0,5996.0,6250.0
Borrowing,,26767.0,28598.0,23919.0,20665.0,16394.0,12566.0,11041.0,7095.0,6020.0,5367.0,3714.0,3523.0
Other Liabilities,,2980.0,3247.0,3493.0,4244.0,4291.0,4623.0,5585.0,5574.0,7152.0,9016.0,13319.0,14103.0
Total Liabilities,,36970.0,39146.0,34282.0,30798.0,26042.0,22439.0,20364.0,15487.0,16939.0,18918.0,25724.0,26570.0
Fixed Assets,,1935.0,1860.0,1823.0,1721.0,1701.0,1720.0,1762.0,1741.0,1764.0,1734.0,1700.0,1486.0
CWIP,,4.0,6.0,3.0,2.0,1.0,4.0,9.0,16.0,11.0,13.0,23.0,0.0
Investments,,6330.0,6860.0,5150.0,7363.0,5580.0,3963.0,5504.0,6541.0,7700.0,8678.0,15323.0,15081.0
Other Assets,,28700.0,30420.0,27306.0,21712.0,18760.0,16752.0,13089.0,7190.0,7464.0,8493.0,8678.0,10004.0
Total Assets,,36970.0,39146.0,34282.0,30798.0,26042.0,22439.0,20364.0,15487.0,16939.0,18918.0,25724.0,26570.0
Land,Fixed Assets,448.0,446.0,445.0,384.0,379.0,379.0,426.0,159.0,148.0,148.0,147.0,
Building,Fixed Assets,1086.0,1014.0,1004.0,579.0,605.0,600.0,637.0,509.0,536.0,539.0,496.0,
Plant Machinery,Fixed Assets,294.0,301.0,312.0,73.0,85.0,95.0,105.0,111.0,125.0,130.0,136.0,
Equipments,Fixed Assets,109.0,112.0,122.0,29.0,38.0,48.0,52.0,62.0,74.0,79.0,93.0,
Furniture n fittings,Fixed Assets,87.0,87.0,88.0,35.0,36.0,38.0,38.0,39.0,40.0,41.0,41.0,
Vehicles,Fixed Assets,6.0,7.0,6.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,
Intangible Assets,Fixed Assets,447.0,447.0,447.0,447.0,447.0,448.0,447.0,447.0,447.0,447.0,439.0,445.0
Other fixed assets,Fixed Assets,35.0,41.0,45.0,232.0,231.0,307.0,323.0,736.0,785.0,781.0,846.0,
Gross Block,Fixed Assets,2511.0,2454.0,2468.0,1781.0,1822.0,1920.0,2031.0,2068.0,2158.0,2168.0,2200.0,
Accumulated Depreciation,Fixed Assets,575.0,594.0,646.0,61.0,121.0,199.0,269.0,327.0,395.0,434.0,501.0,
Non controlling int,Other Liabilities,297.0,320.0,367.0,1100.0,1111.0,1078.0,1287.0,2236.0,2902.0,3145.0,6388.0,6560.0
Trade Payables,Other Liabilities,296.0,250.0,204.0,196.0,253.0,248.0,410.0,391.0,275.0,463.0,428.0,401.0
Other liability items,Other Liabilities,2387.0,2676.0,2921.0,2948.0,2927.0,3298.0,3888.0,2947.0,3975.0,5408.0,6503.0,7142.0
Inventories,Other Assets,259.0,226.0,211.0,198.0,155.0,119.0,89.0,74.0,71.0,70.0,68.0,68.0
Trade receivables,Other Assets,821.0,743.0,577.0,138.0,175.0,193.0,194.0,243.0,239.0,306.0,211.0,196.0
Cash Equivalents,Other Assets,1242.0,1226.0,2213.0,1622.0,1668.0,2581.0,2520.0,2294.0,3757.0,5046.0,5515.0,7102.0
Loans n Advances,Other Assets,3499.0,4261.0,3957.0,117.0,169.0,262.0,91.0,37.0,70.0,54.0,57.0,1194.0
Other asset items,Other Assets,22879.0,23964.0,20347.0,19637.0,16593.0,13598.0,10195.0,4542.0,3326.0,3017.0,2827.0,1444.0
