,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,113.0,113.0,113.0,123.0,123.0,123.0,246.0,247.0,247.0,247.0,247.0,278.0
Reserves,,5830.0,6356.0,6847.0,9732.0,11146.0,11846.0,15530.0,16650.0,18313.0,19686.0,21282.0,26361.0
Borrowing,,29232.0,34044.0,40644.0,44986.0,58802.0,65634.0,65101.0,62126.0,81429.0,100215.0,119093.0,128370.0
Other Liabilities,,3459.0,4494.0,5619.0,3889.0,4505.0,4189.0,4724.0,4787.0,5096.0,3567.0,3483.0,3635.0
Total Liabilities,,38633.0,45007.0,53223.0,58730.0,74576.0,81793.0,85601.0,83809.0,105085.0,123716.0,144105.0,158644.0
Fixed Assets,,119.0,129.0,133.0,147.0,201.0,455.0,399.0,515.0,871.0,1008.0,1207.0,1334.0
CWIP,,0.0,0.0,1.0,0.0,1.0,1.0,12.0,2.0,3.0,106.0,66.0,2.0
Investments,,654.0,1199.0,1374.0,2378.0,3327.0,5340.0,12126.0,8654.0,10063.0,9598.0,10590.0,7407.0
Other Assets,,37860.0,43679.0,51714.0,56205.0,71046.0,75996.0,73064.0,74637.0,94148.0,113004.0,132242.0,149902.0
Total Assets,,38633.0,45007.0,53223.0,58730.0,74576.0,81793.0,85601.0,83809.0,105085.0,123716.0,144105.0,158644.0
Land,Fixed Assets,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
Building,Fixed Assets,1.0,1.0,1.0,1.0,3.0,301.0,344.0,353.0,636.0,697.0,735.0,
Plant Machinery,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Equipments,Fixed Assets,65.0,81.0,94.0,101.0,114.0,118.0,106.0,98.0,99.0,106.0,109.0,
Computers,Fixed Assets,55.0,65.0,80.0,101.0,125.0,128.0,128.0,158.0,167.0,178.0,187.0,
Furniture n fittings,Fixed Assets,70.0,76.0,82.0,88.0,100.0,105.0,104.0,105.0,113.0,122.0,127.0,
Vehicles,Fixed Assets,57.0,65.0,71.0,81.0,107.0,163.0,179.0,264.0,466.0,615.0,724.0,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,258.0
Other fixed assets,Fixed Assets,19.0,24.0,30.0,40.0,79.0,92.0,105.0,109.0,127.0,149.0,346.0,
Gross Block,Fixed Assets,267.0,313.0,358.0,413.0,528.0,908.0,967.0,1132.0,1609.0,1867.0,2227.0,
Accumulated Depreciation,Fixed Assets,148.0,184.0,225.0,266.0,326.0,452.0,568.0,616.0,738.0,860.0,1020.0,
Non controlling int,Other Liabilities,49.0,68.0,100.0,145.0,79.0,90.0,99.0,141.0,141.0,42.0,44.0,53.0
Trade Payables,Other Liabilities,495.0,496.0,607.0,1131.0,1114.0,693.0,732.0,1113.0,1246.0,1679.0,1441.0,1142.0
Other liability items,Other Liabilities,2914.0,3930.0,4912.0,2613.0,3313.0,3406.0,3893.0,3532.0,3709.0,1846.0,1998.0,2439.0
Trade receivables,Other Assets,15.0,20.0,23.0,56.0,54.0,53.0,55.0,65.0,98.0,173.0,247.0,326.0
Cash Equivalents,Other Assets,494.0,606.0,604.0,478.0,994.0,1532.0,4037.0,4828.0,4067.0,4075.0,5847.0,7568.0
Loans n Advances,Other Assets,16142.0,1166.0,15.0,214.0,344.0,302.0,455.0,554.0,642.0,820.0,842.0,139265.0
Other asset items,Other Assets,21209.0,41887.0,51073.0,55457.0,69655.0,74110.0,68517.0,69190.0,89341.0,107935.0,125307.0,2743.0
