,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,26.0,27.0,27.0,32.0,32.0,32.0,32.0,32.0,35.0,35.0,35.0,35.0
Reserves,,436.0,510.0,638.0,1147.0,1297.0,1449.0,1724.0,1966.0,2722.0,3337.0,3819.0,4486.0
Borrowings,,1692.0,1597.0,1610.0,1548.0,1690.0,1764.0,1570.0,1320.0,1221.0,917.0,1261.0,1610.0
Other Liabilities,,291.0,330.0,460.0,529.0,554.0,573.0,787.0,1042.0,1341.0,1753.0,2298.0,2934.0
Total Liabilities,,2445.0,2464.0,2735.0,3256.0,3573.0,3818.0,4112.0,4359.0,5319.0,6042.0,7413.0,9064.0
Fixed Assets,,370.0,361.0,374.0,566.0,601.0,906.0,880.0,905.0,995.0,1160.0,1404.0,1852.0
CWIP,,15.0,24.0,40.0,28.0,42.0,17.0,33.0,35.0,27.0,41.0,45.0,67.0
Investments,,7.0,6.0,14.0,14.0,36.0,33.0,29.0,25.0,127.0,183.0,223.0,48.0
Other Assets,,2053.0,2072.0,2308.0,2648.0,2894.0,2862.0,3171.0,3394.0,4170.0,4657.0,5741.0,7097.0
Total Assets,,2445.0,2464.0,2735.0,3256.0,3573.0,3818.0,4112.0,4359.0,5319.0,6042.0,7413.0,9064.0
Land,Fixed Assets,53.0,54.0,52.0,60.0,64.0,67.0,67.0,70.0,79.0,81.0,90.0,
Building,Fixed Assets,134.0,143.0,147.0,197.0,221.0,513.0,505.0,503.0,576.0,714.0,873.0,
Plant Machinery,Fixed Assets,305.0,322.0,344.0,505.0,570.0,629.0,675.0,762.0,834.0,926.0,1101.0,
Equipments,Fixed Assets,14.0,13.0,14.0,25.0,26.0,29.0,30.0,34.0,43.0,48.0,55.0,
Furniture n fittings,Fixed Assets,11.0,12.0,15.0,16.0,16.0,18.0,18.0,20.0,22.0,32.0,36.0,
Vehicles,Fixed Assets,24.0,26.0,25.0,27.0,31.0,33.0,37.0,41.0,40.0,48.0,55.0,
Intangible Assets,Fixed Assets,97.0,103.0,116.0,116.0,124.0,135.0,130.0,135.0,146.0,148.0,152.0,220.0
Other fixed assets,Fixed Assets,0.0,4.0,26.0,27.0,24.0,26.0,28.0,28.0,27.0,31.0,31.0,
Gross Block,Fixed Assets,638.0,676.0,740.0,974.0,1077.0,1450.0,1489.0,1591.0,1766.0,2028.0,2394.0,
Accumulated Depreciation,Fixed Assets,268.0,315.0,366.0,408.0,476.0,544.0,609.0,686.0,770.0,868.0,990.0,
Long term Borrowings,Borrowings,89.0,38.0,64.0,193.0,250.0,230.0,230.0,199.0,261.0,11.0,4.0,3.0
Short term Borrowings,Borrowings,1550.0,1520.0,1513.0,1323.0,1421.0,1228.0,1024.0,862.0,677.0,516.0,739.0,970.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,278.0,280.0,259.0,283.0,391.0,518.0,637.0
Other Borrowings,Borrowings,53.0,39.0,33.0,32.0,20.0,28.0,36.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,34.0,34.0,47.0,55.0,105.0,118.0,135.0,151.0,40.0,55.0,0.0,0.0
Trade Payables,Other Liabilities,100.0,149.0,218.0,342.0,284.0,261.0,504.0,703.0,1093.0,1230.0,1773.0,2030.0
Advance from Customers,Other Liabilities,69.0,10.0,54.0,11.0,11.0,58.0,56.0,42.0,50.0,43.0,23.0,
Other liability items,Other Liabilities,87.0,137.0,141.0,121.0,153.0,136.0,93.0,145.0,158.0,425.0,503.0,904.0
Inventories,Other Assets,1362.0,1300.0,1447.0,1729.0,1891.0,1750.0,2223.0,2352.0,3072.0,3498.0,4360.0,4991.0
Trade receivables,Other Assets,318.0,376.0,463.0,468.0,535.0,620.0,487.0,611.0,674.0,676.0,752.0,860.0
Cash Equivalents,Other Assets,21.0,32.0,42.0,29.0,38.0,25.0,30.0,39.0,39.0,50.0,144.0,337.0
Loans n Advances,Other Assets,6.0,3.0,57.0,156.0,167.0,209.0,159.0,108.0,118.0,96.0,123.0,440.0
Other asset items,Other Assets,346.0,361.0,299.0,267.0,263.0,258.0,272.0,284.0,266.0,337.0,361.0,469.0
