,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,30.0,30.0
Reserves,,321.0,313.0,312.0,317.0,322.0,323.0,330.0,343.0,381.0,540.0,1222.0,1485.0
Borrowings,,157.0,164.0,209.0,399.0,263.0,308.0,263.0,325.0,330.0,256.0,283.0,457.0
Other Liabilities,,232.0,299.0,341.0,358.0,281.0,289.0,319.0,428.0,463.0,359.0,652.0,694.0
Total Liabilities,,723.0,789.0,876.0,1088.0,880.0,933.0,925.0,1109.0,1187.0,1170.0,2187.0,2666.0
Fixed Assets,,192.0,185.0,187.0,195.0,201.0,193.0,181.0,168.0,153.0,144.0,251.0,250.0
CWIP,,11.0,11.0,6.0,12.0,3.0,2.0,0.0,3.0,3.0,5.0,62.0,138.0
Investments,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,268.0,184.0
Other Assets,,519.0,592.0,682.0,881.0,676.0,738.0,744.0,936.0,1030.0,1017.0,1605.0,2093.0
Total Assets,,723.0,789.0,876.0,1088.0,880.0,933.0,925.0,1109.0,1187.0,1170.0,2187.0,2666.0
Land,Fixed Assets,3.15,3.91,4.0,4.0,3.32,4.71,4.71,4.71,4.72,4.72,65.19,
Building,Fixed Assets,84.9,85.48,72.67,74.97,77.18,80.51,80.64,80.75,80.73,80.7,101.04,
Plant Machinery,Fixed Assets,107.65,112.88,83.76,99.8,120.17,122.6,128.67,129.88,132.6,142.02,173.29,
Equipments,Fixed Assets,6.25,6.41,1.71,2.13,2.42,2.87,2.9,3.26,3.53,3.91,6.12,
Computers,Fixed Assets,2.75,2.85,0.46,0.63,0.78,0.91,0.95,1.19,1.57,2.05,2.95,
Furniture n fittings,Fixed Assets,15.25,15.3,8.8,9.46,10.02,10.15,10.52,10.59,11.52,11.73,12.87,
Vehicles,Fixed Assets,20.34,21.0,12.56,14.53,15.55,16.81,16.56,16.84,14.69,15.79,17.4,
Intangible Assets,Fixed Assets,7.55,7.55,9.53,11.82,11.82,11.82,11.65,11.65,11.65,12.49,15.49,19.95
Other fixed assets,Fixed Assets,4.13,4.22,8.52,8.52,8.72,11.48,11.52,13.29,16.27,19.05,31.86,
Gross Block,Fixed Assets,251.97,259.6,202.01,225.86,249.98,261.86,268.12,272.16,277.28,292.46,426.21,
Accumulated Depreciation,Fixed Assets,59.95,74.43,14.7,30.75,49.12,68.72,87.22,103.7,124.2,148.78,175.03,
Long term Borrowings,Borrowings,19.0,45.0,38.0,33.0,27.0,41.0,68.0,56.0,64.0,53.0,81.0,67.0
Short term Borrowings,Borrowings,126.0,103.0,156.0,353.0,214.0,250.0,195.0,268.0,266.0,203.0,202.0,390.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Other Borrowings,Borrowings,12.0,16.0,15.0,13.0,23.0,17.0,0.0,-0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,20.0,28.0
Trade Payables,Other Liabilities,186.0,263.0,249.0,296.0,205.0,225.0,266.0,327.0,346.0,241.0,412.0,290.0
Advance from Customers,Other Liabilities,24.0,20.0,63.0,39.0,50.0,33.0,22.0,61.0,67.0,66.0,86.0,
Other liability items,Other Liabilities,17.0,10.0,23.0,17.0,19.0,23.0,24.0,34.0,43.0,44.0,133.0,376.0
Inventories,Other Assets,170.0,195.0,201.0,266.0,196.0,214.0,219.0,263.0,273.0,276.0,446.0,616.0
Trade receivables,Other Assets,240.0,308.0,374.0,501.0,376.0,418.0,416.0,522.0,635.0,614.0,469.0,887.0
Cash Equivalents,Other Assets,33.0,35.0,24.0,41.0,27.0,37.0,27.0,46.0,23.0,27.0,172.0,141.0
Loans n Advances,Other Assets,13.0,7.0,30.0,18.0,25.0,17.0,21.0,23.0,38.0,52.0,60.0,277.0
Other asset items,Other Assets,62.0,47.0,54.0,56.0,52.0,51.0,62.0,83.0,61.0,47.0,459.0,172.0
