,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
Reserves,,514.0,1489.0,1640.0,2274.0,2945.0,3583.0,3974.0,4808.0,5854.0,6976.0,7959.0,8808.0
Borrowings,,4987.0,4242.0,4144.0,3421.0,2883.0,2570.0,1037.0,605.0,183.0,265.0,480.0,413.0
Other Liabilities,,2242.0,2452.0,2967.0,3086.0,3135.0,2546.0,3354.0,3304.0,3534.0,3790.0,4592.0,5103.0
Total Liabilities,,7889.0,8329.0,8896.0,8926.0,9109.0,8844.0,8511.0,8863.0,9716.0,11176.0,13176.0,14469.0
Fixed Assets,,1921.0,1887.0,1917.0,1791.0,1841.0,1956.0,1893.0,1855.0,1534.0,1560.0,1712.0,1404.0
CWIP,,114.0,282.0,199.0,102.0,118.0,121.0,97.0,96.0,83.0,37.0,72.0,77.0
Investments,,216.0,77.0,0.0,0.0,25.0,22.0,0.0,222.0,286.0,645.0,923.0,1171.0
Other Assets,,5637.0,6084.0,6780.0,7033.0,7124.0,6745.0,6521.0,6690.0,7813.0,8934.0,10469.0,11817.0
Total Assets,,7889.0,8329.0,8896.0,8926.0,9109.0,8844.0,8511.0,8863.0,9716.0,11176.0,13176.0,14469.0
Land,Fixed Assets,277.0,277.0,273.0,209.0,273.0,268.0,283.0,281.0,257.0,147.0,124.0,
Building,Fixed Assets,519.0,371.0,441.0,400.0,452.0,590.0,536.0,514.0,465.0,388.0,423.0,
Plant Machinery,Fixed Assets,1365.0,802.0,947.0,1153.0,1223.0,1367.0,1465.0,1586.0,1336.0,1483.0,1757.0,
Equipments,Fixed Assets,42.0,29.0,47.0,26.0,45.0,78.0,75.0,84.0,79.0,57.0,56.0,
Furniture n fittings,Fixed Assets,92.0,31.0,39.0,28.0,97.0,52.0,50.0,44.0,46.0,44.0,35.0,
Vehicles,Fixed Assets,44.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,
Intangible Assets,Fixed Assets,108.0,139.0,140.0,140.0,154.0,154.0,154.0,154.0,131.0,131.0,131.0,131.0
Other fixed assets,Fixed Assets,467.0,400.0,409.0,436.0,415.0,438.0,454.0,450.0,526.0,730.0,688.0,
Gross Block,Fixed Assets,2915.0,2051.0,2300.0,2395.0,2663.0,2948.0,3019.0,3114.0,2841.0,2981.0,3215.0,
Accumulated Depreciation,Fixed Assets,994.0,164.0,383.0,604.0,822.0,992.0,1126.0,1259.0,1307.0,1421.0,1503.0,
Long term Borrowings,Borrowings,1117.0,730.0,870.0,763.0,780.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,3654.0,2997.0,2907.0,2301.0,2089.0,1606.0,877.0,341.0,1.0,25.0,0.0,6.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,196.0,158.0,264.0,182.0,240.0,480.0,407.0
Other Borrowings,Borrowings,216.0,515.0,367.0,357.0,13.0,753.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,1.0,6.0,-2.0,14.0,-3.0,-41.0,-61.0,-79.0,0.0,0.0,0.0,4.0
Trade Payables,Other Liabilities,800.0,1019.0,1225.0,1425.0,1408.0,1199.0,1417.0,1582.0,1783.0,1954.0,2239.0,2383.0
Advance from Customers,Other Liabilities,45.0,14.0,88.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other liability items,Other Liabilities,1396.0,1414.0,1656.0,1565.0,1730.0,1387.0,1998.0,1801.0,1751.0,1836.0,2353.0,2716.0
Inventories,Other Assets,1758.0,1952.0,1928.0,1920.0,1934.0,1928.0,2052.0,2157.0,2230.0,2063.0,2305.0,2668.0
Trade receivables,Other Assets,1752.0,2303.0,2953.0,2711.0,2542.0,2284.0,2187.0,2374.0,2434.0,3056.0,3410.0,3609.0
Cash Equivalents,Other Assets,363.0,137.0,87.0,256.0,283.0,74.0,84.0,60.0,883.0,1269.0,2030.0,1977.0
Loans n Advances,Other Assets,347.0,-6.0,94.0,249.0,194.0,174.0,176.0,151.0,148.0,207.0,207.0,663.0
Other asset items,Other Assets,1417.0,1698.0,1717.0,1897.0,2171.0,2286.0,2022.0,1949.0,2118.0,2339.0,2517.0,2900.0
