,parent_line_item,Mar 2011,Mar 2012,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,497.0,502.0,934.0,1134.0,1051.0,854.0,1169.0,1319.0,1267.0,1737.0,1851.0,1698.0
Expenses,,292.0,298.0,499.0,577.0,552.0,506.0,526.0,621.0,655.0,703.0,749.0,889.0
Operating Profit,,206.0,204.0,435.0,558.0,498.0,349.0,643.0,698.0,612.0,1034.0,1102.0,809.0
OPM %,,41.0,41.0,47.0,49.0,47.0,41.0,55.0,53.0,48.0,60.0,60.0,48.0
Other Income,,2.0,1.0,13.0,22.0,30.0,36.0,4.0,8.0,23.0,6.0,9.0,-93.0
Interest,,0.0,0.0,0.0,0.0,8.0,9.0,8.0,9.0,10.0,11.0,13.0,13.0
Depreciation,,9.0,10.0,13.0,14.0,29.0,34.0,36.0,37.0,40.0,42.0,46.0,51.0
Profit before tax,,199.0,195.0,435.0,566.0,491.0,341.0,603.0,660.0,586.0,987.0,1052.0,652.0
Tax %,,30.0,25.0,26.0,29.0,29.0,19.0,18.0,19.0,25.0,19.0,23.0,28.0
Net Profit,,139.0,147.0,321.0,402.0,348.0,275.0,494.0,535.0,440.0,802.0,813.0,472.0
EPS in Rs,,11.12,11.73,25.29,31.68,27.83,21.41,38.97,42.09,34.44,60.17,57.16,31.44
Dividend Payout %,,25.0,23.0,16.0,16.0,18.0,33.0,44.0,50.0,64.0,78.0,84.0,127.0
Sales Growth %,Sales,,0.93,,21.43,-7.4,-18.7,36.82,12.89,-3.96,37.1,6.57,-8.27
Exceptional items,Other Income,-0.0,-0.0,-2.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-109.0
Other income normal,Other Income,2.0,1.0,15.0,23.0,30.0,36.0,4.0,8.0,23.0,7.0,9.0,16.0
Minority share,Net Profit,0.0,0.0,0.0,0.0,5.0,-3.0,-0.0,-0.0,-2.0,-36.0,-81.0,-68.0
Exceptional items AT,Net Profit,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-76.0
Profit excl Excep,Net Profit,139.0,147.0,322.0,402.0,348.0,275.0,494.0,535.0,440.0,803.0,813.0,549.0
Profit for PE,Net Profit,139.0,147.0,322.0,402.0,353.0,272.0,494.0,534.0,437.0,766.0,732.0,469.0
Profit for EPS,Net Profit,139.0,147.0,321.0,402.0,353.0,271.0,494.0,534.0,437.0,766.0,731.0,404.0
Profit Growth %,Net Profit,,6.0,,25.0,-12.0,-23.0,82.0,8.0,-18.0,75.0,-5.0,-36.0
