,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,48470.0,60221.0,69306.0,80241.0,98972.0,114813.0,120858.0,127753.0,161586.0,258341.0,300517.0,307522.0
Interest,,26074.0,32630.0,36167.0,40146.0,50729.0,58626.0,55979.0,55744.0,74743.0,149808.0,177847.0,178836.0
Expenses,,15407.0,18999.0,22464.0,27712.0,32529.0,41644.0,47123.0,50904.0,57329.0,84068.0,76445.0,96050.0
Financing Profit,,6989.0,8592.0,10676.0,12383.0,15714.0,14542.0,17757.0,21105.0,29513.0,24464.0,46225.0,32636.0
Financing Margin %,,14.0,14.0,15.0,15.0,16.0,13.0,15.0,17.0,18.0,9.0,15.0,11.0
Other Income,,8996.0,10752.0,12296.0,15220.0,17626.0,23261.0,25205.0,29510.0,31215.0,49241.0,45632.0,62533.0
Depreciation,,656.0,706.0,833.0,906.0,1140.0,1196.0,1302.0,1600.0,2242.0,2810.0,3379.0,0.0
Profit before tax,,15329.0,18638.0,22139.0,26697.0,32200.0,36607.0,41659.0,49015.0,58485.0,70895.0,88478.0,95169.0
Tax %,,33.0,34.0,34.0,34.0,35.0,28.0,25.0,25.0,25.0,14.0,24.0,22.0
Net Profit,,10216.0,12296.0,14550.0,17487.0,21078.0,26257.0,31117.0,36961.0,44109.0,60812.0,67347.0,74671.0
EPS in Rs,,10.19,12.16,14.19,16.85,19.35,23.94,28.22,33.33,39.53,40.02,44.01,48.51
Dividend Payout %,,20.0,20.0,19.0,19.0,19.0,5.0,12.0,23.0,24.0,24.0,25.0,32.0
Manufacturing Cost %,Expenses,1.75,1.71,1.81,1.61,1.27,1.1,1.34,1.35,1.31,1.22,1.27,0.0
Employee Cost %,Expenses,9.8,9.47,9.36,8.49,7.85,8.3,8.58,9.42,9.6,8.61,7.96,8.47
Other Cost %,Expenses,20.23,20.37,21.24,24.44,23.75,26.87,29.07,29.07,24.56,22.71,16.21,22.76
Exceptional items,Other Income,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other income normal,Other Income,8985.0,10752.0,12296.0,15220.0,17626.0,23261.0,25205.0,29510.0,31215.0,49241.0,45632.0,62533.0
