,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,3715.0,4214.0,4694.0,5559.0,7108.0,8712.0,9583.0,10148.0,12884.0,19163.0,25890.0,31073.0
Interest,,1958.0,2048.0,2228.0,2657.0,3588.0,4592.0,4576.0,4298.0,5748.0,9231.0,12495.0,14384.0
Expenses,,1061.0,1266.0,1322.0,1451.0,1632.0,2421.0,2913.0,2926.0,3621.0,5385.0,7670.0,9898.0
Financing Profit,,696.0,899.0,1143.0,1451.0,1888.0,1699.0,2094.0,2924.0,3515.0,4548.0,5725.0,6791.0
Financing Margin %,,19.0,21.0,24.0,26.0,27.0,20.0,22.0,29.0,27.0,24.0,22.0,22.0
Other Income,,0.0,2.0,3.0,0.0,1.0,0.0,56.0,84.0,220.0,255.0,261.0,469.0
Depreciation,,30.0,22.0,39.0,51.0,57.0,111.0,102.0,101.0,121.0,198.0,245.0,284.0
Profit before tax,,666.0,879.0,1107.0,1401.0,1832.0,1588.0,2048.0,2908.0,3615.0,4605.0,5741.0,6977.0
Tax %,,33.0,35.0,35.0,34.0,35.0,34.0,26.0,26.0,26.0,26.0,26.0,25.0
Net Profit,,444.0,575.0,718.0,918.0,1197.0,1054.0,1521.0,2154.0,2665.0,3420.0,4263.0,5233.0
EPS in Rs,,6.18,7.36,9.21,11.76,15.32,12.86,18.55,26.23,32.42,40.72,50.69,61.41
Dividend Payout %,,11.0,12.0,12.0,11.0,8.0,13.0,11.0,8.0,6.0,5.0,4.0,3.0
Manufacturing Cost %,Expenses,0.23,0.23,0.25,0.04,0.04,0.34,0.38,0.55,0.62,0.61,0.43,0.0
Employee Cost %,Expenses,6.22,6.24,8.84,9.92,8.52,8.05,8.27,9.45,10.6,12.97,12.87,13.5
Other Cost %,Expenses,22.11,23.59,19.09,16.14,14.4,19.4,21.75,18.84,16.89,14.52,16.32,18.35
Exceptional items,Other Income,-1.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-2.0,0.0
Other income normal,Other Income,1.0,2.0,3.0,0.0,1.0,0.0,56.0,84.0,221.0,256.0,263.0,469.0
Profit from Associates,Net Profit,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.0,-5.0,-12.0,9.0,3.0,0.0
Minority share,Net Profit,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0
Profit excl Excep,Net Profit,444.0,575.0,718.0,918.0,1197.0,1054.0,1521.0,2154.0,2665.0,3421.0,4264.0,5233.0
Profit for PE,Net Profit,444.0,575.0,719.0,919.0,1198.0,1054.0,1521.0,2154.0,2665.0,3421.0,4264.0,5233.0
Profit for EPS,Net Profit,444.0,575.0,719.0,919.0,1198.0,1054.0,1521.0,2154.0,2665.0,3420.0,4263.0,5233.0
Profit Growth %,Net Profit,21.0,29.0,25.0,28.0,30.0,-12.0,44.0,42.0,24.0,28.0,25.0,23.0
