,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,222.0,235.0,259.0,260.0,298.0,370.0,345.0,330.0,449.0,595.0,1012.0,2154.0
Expenses,,135.0,160.0,180.0,186.0,206.0,225.0,204.0,201.0,329.0,566.0,492.0,832.0
Operating Profit,,88.0,75.0,80.0,74.0,93.0,145.0,141.0,128.0,120.0,29.0,520.0,1322.0
OPM %,,39.0,32.0,31.0,29.0,31.0,39.0,41.0,39.0,27.0,5.0,51.0,61.0
Other Income,,110.0,111.0,116.0,86.0,63.0,111.0,111.0,53.0,72.0,76.0,96.0,128.0
Interest,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,,26.0,25.0,19.0,17.0,15.0,18.0,22.0,22.0,20.0,34.0,62.0,75.0
Profit before tax,,170.0,161.0,177.0,144.0,140.0,239.0,229.0,159.0,171.0,71.0,554.0,1374.0
Tax %,,26.0,29.0,29.0,26.0,2.0,13.0,18.0,25.0,24.0,26.0,25.0,25.0
Net Profit,,125.0,114.0,126.0,106.0,136.0,209.0,188.0,118.0,130.0,52.0,415.0,1029.0
EPS in Rs,,4.9,4.46,4.95,4.17,5.35,8.18,7.37,4.65,5.09,2.04,16.27,40.36
Dividend Payout %,,41.0,29.0,61.0,82.0,75.0,73.0,75.0,75.0,75.0,75.0,37.0,20.0
Sales Growth %,Sales,-35.0,6.0,10.0,0.0,15.0,24.0,-7.0,-4.0,36.0,32.0,70.0,113.0
Manufacturing Cost %,Expenses,4.62,5.16,2.55,2.5,1.69,1.55,1.16,1.17,44.11,19.27,19.32,0.0
Employee Cost %,Expenses,15.7,18.13,25.18,26.41,22.38,18.22,18.72,20.42,17.13,15.5,11.95,6.83
Other Cost %,Expenses,40.27,44.64,41.52,42.48,44.88,41.01,39.31,39.46,12.11,60.37,17.33,31.8
Exceptional items AT,Net Profit,38.0,25.0,18.0,29.0,-11.0,55.0,41.0,-17.0,0.0,0.0,0.0,0.0
Profit excl Excep,Net Profit,87.0,89.0,108.0,78.0,147.0,153.0,147.0,135.0,130.0,52.0,415.0,1029.0
Profit for PE,Net Profit,87.0,89.0,108.0,78.0,147.0,153.0,147.0,135.0,130.0,52.0,415.0,1029.0
Profit for EPS,Net Profit,125.0,114.0,126.0,106.0,136.0,209.0,188.0,118.0,130.0,52.0,415.0,1029.0
Profit Growth %,Net Profit,-28.0,2.0,22.0,-28.0,90.0,4.0,-4.0,-8.0,-4.0,-60.0,698.0,148.0
