,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1384.0,1720.0,2002.0,2246.0,3039.0,3284.0,226.0,1213.0,3559.0,5897.0,5442.0,6391.0
Expenses,,1193.0,1440.0,1701.0,1860.0,2462.0,2219.0,555.0,1107.0,2523.0,4104.0,3910.0,4328.0
Operating Profit,,191.0,280.0,301.0,386.0,578.0,1065.0,-330.0,106.0,1036.0,1794.0,1532.0,2063.0
OPM %,,14.0,16.0,15.0,17.0,19.0,32.0,-146.0,9.0,29.0,30.0,28.0,32.0
Other Income,,-2.0,44.0,49.0,29.0,30.0,43.0,473.0,311.0,66.0,151.0,163.0,257.0
Interest,,76.0,83.0,80.0,83.0,128.0,480.0,493.0,494.0,569.0,788.0,806.0,730.0
Depreciation,,100.0,99.0,122.0,141.0,182.0,533.0,563.0,594.0,741.0,1205.0,1265.0,1256.0
Profit before tax,,14.0,142.0,147.0,190.0,298.0,95.0,-914.0,-671.0,-207.0,-48.0,-375.0,333.0
Tax %,,0.0,34.0,37.0,36.0,36.0,68.0,-21.0,-29.0,61.0,-26.0,-26.0,19.0
Net Profit,,14.0,94.0,93.0,121.0,190.0,30.0,-724.0,-478.0,-333.0,-36.0,-277.0,268.0
EPS in Rs,,3.05,18.66,18.51,24.19,37.87,5.46,-119.07,-78.42,-33.99,-3.64,-28.2,27.34
Dividend Payout %,,30.0,10.0,10.0,8.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
Sales Growth %,Sales,8.87,24.31,16.37,12.19,35.32,8.06,-93.13,437.53,193.34,65.69,-7.71,17.43
Material Cost %,Expenses,7.25,6.75,6.6,6.89,7.74,7.89,8.12,0.0,0.0,0.0,0.0,7.29
Manufacturing Cost %,Expenses,37.22,36.06,35.86,35.39,34.08,34.23,66.73,49.39,44.39,44.49,44.39,0.0
Employee Cost %,Expenses,9.33,9.8,10.26,10.78,10.76,11.62,91.99,20.77,11.78,10.68,11.88,10.88
Other Cost %,Expenses,32.39,31.09,32.27,29.77,28.42,13.81,79.15,21.11,14.71,14.41,15.57,49.56
Exceptional items AT,Net Profit,-4.0,-1.0,-4.0,-0.0,1.0,2.0,9.0,18.0,22.0,55.0,54.0,63.0
Profit excl Excep,Net Profit,18.0,95.0,97.0,122.0,189.0,28.0,-733.0,-497.0,-355.0,-90.0,-331.0,206.0
Profit for PE,Net Profit,18.0,95.0,97.0,122.0,189.0,28.0,-733.0,-497.0,-355.0,-90.0,-331.0,206.0
Profit for EPS,Net Profit,14.0,94.0,93.0,121.0,190.0,30.0,-724.0,-478.0,-333.0,-36.0,-277.0,268.0
Profit Growth %,Net Profit,-65.0,430.0,2.0,26.0,55.0,-85.0,-2675.0,32.0,29.0,75.0,-267.0,162.0
