nse_symbol,industry,Stock Price (Rs),Market Cap (Rs Cr),P/E ratio,FA T,FA T-1,FA T-2,FA T-3,FA YoY (T),FA YoY (T-1),FA YoY (T-2),Sales T,Sales T-3,Sales 3y CAGR,NP T,NP T-3,NP 3y CAGR,Op Profit T,Capital Base T,ROCE T,OPM % T,PRIMARY_match,SECONDARY_match
ASTERDM,HEALTHCARE SERVICES,670.0,34706.0,89.45,4249.0,3920.0,3175.0,9052.0,0.08392857142857135,0.23464566929133857,-0.6492487847989394,2616.0,1534.0,0.19473281771551543,268.0,173.0,0.15707869463442226,550.0,6796.0,0.0809299587992937,21.0,False,False
FORTIS,HEALTHCARE SERVICES,795.0,60022.5,57.61,12232.0,10424.0,9874.0,9426.0,0.17344589409056033,0.05570184322463034,0.047528113727986376,1792.0,1053.0,0.19390529427902226,230.0,96.0,0.33809064469270056,397.0,13369.0,0.029695564365322762,22.0,False,False
VMM,,105.3,49206.69,58.5,6882.0,6535.0,6183.0,5893.0,0.05309869931140021,0.05693029273815298,0.04921092821992201,12906.0,7586.0,0.19378543015374627,839.0,321.0,0.37748108117868373,1884.0,9401.0,0.20040421231783853,15.0,False,False
KEI,INDUSTRIAL MANUFACTURING,4038.0,38361.0,42.03,1686.0,993.0,770.0,567.0,0.6978851963746224,0.28961038961038965,0.3580246913580247,11748.0,6908.0,0.1936322282915146,918.0,477.0,0.24386935235286544,1229.0,6918.0,0.17765250072275224,10.0,False,False
GODIGIT,,325.65,,,157.0,215.0,173.0,161.0,-0.2697674418604651,0.24277456647398843,0.07453416149068315,10005.0,5885.0,0.19350307403555544,544.0,36.0,1.4722865128441263,159.0,5012.0,0.03172386272944932,2.0,False,False
VIJAYA,,861.4,8614.0,51.24,1070.0,865.0,742.0,524.0,0.23699421965317913,0.1657681940700808,0.416030534351145,765.0,450.0,0.19348319192733698,178.0,83.0,0.28957707291471535,322.0,1380.0,0.23333333333333334,42.0,False,False
NEULANDLAB,,12027.0,15635.1,42.39,1178.0,955.0,824.0,758.0,0.2335078534031414,0.15898058252427183,0.0870712401055409,2023.0,1191.0,0.19314907007563042,364.0,164.0,0.3044251947351704,574.0,2176.0,0.26378676470588236,28.0,False,False
ANGELONE,,227.53,20705.23,22.64,505.0,499.0,409.0,187.0,0.012024048096192397,0.22004889975550124,1.1871657754010694,5057.0,2985.0,0.19210965685490322,1023.0,882.0,0.05067649393496576,1913.0,14069.0,0.13597270594925012,38.0,False,False
COHANCE,,301.45,11455.1,,3373.0,1713.0,670.0,663.0,0.9690601284296556,1.5567164179104478,0.010558069381598756,2269.0,1340.0,0.19190936611227127,150.0,411.0,-0.285366870428824,427.0,4311.0,0.09904894456042682,19.0,False,False
PHOENIXLTD,CONSTRUCTION,1506.3,54226.8,44.02,14772.0,14466.0,13137.0,10964.0,0.02115304852758193,0.1011646494633478,0.19819408974826702,4423.0,2616.0,0.19131442348271221,1557.0,1478.0,0.017508531882486134,2637.0,16312.0,0.161660127513487,60.0,False,False
ELECON,,354.75,7804.5,23.34,930.0,914.0,769.0,754.0,0.017505470459518557,0.18855656697009104,0.019893899204244114,2016.0,1197.0,0.18977669851800583,477.0,188.0,0.363913547779783,475.0,2578.0,0.18425135764158262,24.0,False,False
POLYMED,,1191.1,12149.22,37.48,1702.0,1084.0,867.0,635.0,0.570110701107011,0.2502883506343714,0.3653543307086615,1875.0,1115.0,0.18916504520257726,321.0,179.0,0.2149283523118386,442.0,3460.0,0.12774566473988438,24.0,False,False
LUPIN,PHARMA,2313.9,105282.45,19.84,11315.0,9719.0,8878.0,8355.0,0.1642144253524025,0.094728542464519,0.06259724715739079,27958.0,16642.0,0.18877645352363892,5355.0,448.0,1.2864435684427087,8816.0,29064.0,0.3033305807872282,32.0,False,False
INDHOTEL,SERVICES,570.95,81074.9,39.0,12233.0,10918.0,9311.0,8819.0,0.12044330463454855,0.17259155837181828,0.05578863816759272,9689.0,5810.0,0.18586233268780905,2247.0,1053.0,0.2874337810219585,3195.0,15889.0,0.20108250991251808,33.0,False,False
SONACOMS,,481.5,29949.3,46.79,3938.0,2127.0,1951.0,1588.0,0.8514339445228021,0.09021014864172217,0.22858942065491195,4449.0,2676.0,0.1846555649565471,629.0,395.0,0.1677535151659817,1081.0,6425.0,0.16824902723735408,24.0,False,False
HDFCAMC,FINANCIAL SERVICES,2216.4,94861.92,33.22,274.0,198.0,153.0,150.0,0.38383838383838387,0.2941176470588236,0.020000000000000018,4119.0,2478.0,0.1845775471720319,2859.0,1424.0,0.2615410553670383,3297.0,9229.0,0.35724347166540255,80.0,False,False
MAZDOCK,,2065.2,83434.08,32.25,2069.0,1466.0,838.0,1024.0,0.4113233287858118,0.7494033412887828,-0.181640625,13006.0,7827.0,0.18444838092044136,2578.0,1119.0,0.32074084459288366,2266.0,10202.0,0.22211331111546756,17.0,False,False
KPIL,,1057.6,17979.2,17.37,3148.0,3252.0,3073.0,3124.0,-0.03198031980319804,0.05824926781646589,-0.016325224071702893,27143.0,16361.0,0.1838118074477164,1031.0,435.0,0.3332854388926394,2240.0,11319.0,0.19789734075448362,8.0,False,False
ENDURANCE,AUTOMOBILE,2213.9,31215.99,32.72,5701.0,4058.0,3630.0,3143.0,0.4048792508624939,0.11790633608815426,0.1549475023862552,14596.0,8804.0,0.18354454185840496,952.0,480.0,0.2564115023286342,1966.0,8168.0,0.24069539666993145,13.0,False,False
BRIGADE,CONSTRUCTION,650.75,15943.38,24.7,8545.0,6899.0,5747.0,4681.0,0.23858530221771268,0.20045240995301894,0.22772911770989102,5697.0,3445.0,0.18254859854830308,725.0,222.0,0.48363935206362374,1427.0,13165.0,0.10839346752753513,25.0,False,False
LEMONTREE,SERVICES,100.42,7953.26,34.99,3563.0,3556.0,3641.0,2957.0,0.0019685039370078705,-0.02334523482559736,0.2313155224890091,1444.0,875.0,0.18173395234635925,288.0,141.0,0.26879402568420585,690.0,3396.0,0.20318021201413428,48.0,False,False
M&M,AUTOMOBILE,2954.7,330335.46,21.49,43831.0,34636.0,28129.0,27140.0,0.26547522808638413,0.23132710014575708,0.03644067796610173,198639.0,121269.0,0.17879488116565279,18622.0,11374.0,0.17861247292135407,37561.0,227060.0,0.1654232361490355,19.0,False,False
CCL,CONSUMER GOODS,1041.2,14056.2,35.82,2027.0,1622.0,1252.0,1257.0,0.24969173859432803,0.2955271565495208,-0.003977724741447863,2216.0,1356.0,0.1778862592559045,287.0,175.0,0.17927370799407338,300.0,3669.0,0.08176614881439084,14.0,False,False
MANKIND,,2005.8,82237.8,43.28,19093.0,19005.0,4545.0,4251.0,0.0046303604314654745,3.1815181518151814,0.06916019760056447,14278.0,8749.0,0.1773429485500615,1938.0,1310.0,0.13944707796610434,3617.0,22612.0,0.15995931363877586,25.0,False,False
MEDANTA,,961.1,25949.7,46.43,3795.0,2514.0,2236.0,2050.0,0.5095465393794749,0.12432915921288012,0.09073170731707325,4410.0,2710.0,0.17622326759740714,554.0,326.0,0.19333960636388126,919.0,5152.0,0.1783773291925466,21.0,False,False
SCHNEIDER,,845.8,,,462.0,419.0,401.0,320.0,0.10262529832935563,0.04488778054862852,0.25312500000000004,2891.0,1777.0,0.17612519791335934,213.0,124.0,0.1976207337231064,371.0,1323.0,0.2804232804232804,13.0,False,False
MSUMI,,36.9,,,779.0,691.0,600.0,579.0,0.12735166425470323,0.15166666666666662,0.03626943005181338,11478.0,7068.0,0.17541138562189262,625.0,487.0,0.08671839559371408,1060.0,2395.0,0.44258872651356995,9.0,False,False
NEWGEN,,402.3,5672.43,19.05,239.0,259.0,248.0,245.0,-0.07722007722007718,0.04435483870967749,0.012244897959183598,1574.0,974.0,0.1734968379725188,301.0,176.0,0.195871757055343,406.0,1816.0,0.22356828193832598,26.0,False,False
SOBHA,CONSTRUCTION,1187.4,12705.18,65.64,1104.0,1005.0,946.0,899.0,0.09850746268656718,0.06236786469344602,0.0522803114571746,5368.0,3328.0,0.17276157980283768,301.0,95.0,0.4687491561628978,421.0,5777.0,0.07287519473775315,8.0,False,False
DMART,CONSUMER GOODS,3956.8,257983.36,86.85,20090.0,16206.0,13415.0,11340.0,0.23966432185610276,0.20805068952664918,0.1829805996472662,68821.0,42840.0,0.17118051634011078,2970.0,2378.0,0.07691526498187051,5187.0,26889.0,0.19290416155305143,8.0,False,False
HONASA,,298.25,9693.12,48.5,489.0,302.0,299.0,252.0,0.619205298013245,0.010033444816053505,0.1865079365079365,2392.0,1493.0,0.17012912485469878,200.0,-151.0,,236.0,1546.0,0.15265200517464425,10.0,False,False
MOTHERSON,,105.08,110859.4,28.71,38576.0,33181.0,30122.0,23147.0,0.16259305023959492,0.10155368169444268,0.3013349462133321,126104.0,78788.0,0.16974068493892913,4086.0,1670.0,0.34749541786266214,11903.0,60149.0,0.19789190177725316,9.0,False,False
APARINDS,,9881.0,39524.0,40.63,1717.0,1540.0,1193.0,950.0,0.11493506493506489,0.29086336965632853,0.25578947368421057,22902.0,14336.0,0.169001690877417,977.0,638.0,0.1526336520454763,1876.0,6349.0,0.2954796030871003,8.0,False,False
INDIAMART,,1986.2,11917.2,25.14,494.0,515.0,536.0,553.0,-0.04077669902912617,-0.03917910447761197,-0.030741410488245968,1569.0,985.0,0.16787287336696055,475.0,284.0,0.18702105716748285,475.0,2423.0,0.19603796945934793,30.0,False,False
FSL,IT,204.39,14245.98,21.42,5567.0,4994.0,3853.0,3716.0,0.1147376852222668,0.29613288346742794,0.03686759956942942,9556.0,6022.0,0.1663936052634527,674.0,514.0,0.09454156680360604,1556.0,7307.0,0.21294648966744217,16.0,False,False
MAPMYINDIA,,801.1,4406.05,32.7,105.0,90.0,61.0,49.0,0.16666666666666674,0.47540983606557385,0.24489795918367352,401.0,254.0,0.16440363356246057,138.0,109.0,0.081809679110735,153.0,912.0,0.16776315789473684,38.0,False,False
JBMA,,515.25,12366.0,55.7,1620.0,1720.0,1729.0,1540.0,-0.05813953488372092,-0.005205320994794649,0.1227272727272728,6088.0,3857.0,0.16432708858933975,238.0,125.0,0.23943088694822512,673.0,4568.0,0.1473292469352014,11.0,False,False
LTFOODS,,363.3,12715.5,20.17,1852.0,1404.0,1160.0,995.0,0.31908831908831914,0.21034482758620698,0.16582914572864316,10946.0,6936.0,0.16425680878770543,625.0,423.0,0.13897244309969103,1159.0,6131.0,0.18903930843255587,11.0,False,False
ITI,TELECOM,239.05,23020.51,78.63,2370.0,2710.0,2732.0,2752.0,-0.1254612546125461,-0.008052708638360162,-0.007267441860465129,2184.0,1395.0,0.1611619841358809,293.0,-360.0,,44.0,2671.0,0.01647323099962561,2.0,False,False
CUMMINSIND,INDUSTRIAL MANUFACTURING,4500.1,123752.75,52.82,2404.0,2364.0,2302.0,2226.0,0.016920473773265554,0.02693310165073859,0.034141958670260486,12143.0,7772.0,0.16037331913715258,2362.0,1228.0,0.24363759477981484,2595.0,8512.0,0.30486372180451127,21.0,False,False
ACMESOLAR,,261.61,15827.41,31.79,15732.0,12315.0,6758.0,6631.0,0.2774665042630937,0.8222846996152708,0.01915246569144924,2023.0,1295.0,0.1603135701436862,498.0,-3.0,,1781.0,24957.0,0.07136274391954162,88.0,False,False
INDIGO,SERVICES,3943.5,152613.45,-63.74,63178.0,51782.0,36154.0,27658.0,0.2200764744505812,0.4322619903745091,0.30718056258587034,84962.0,54446.0,0.15989742092665016,-2502.0,-317.0,,11844.0,84720.0,0.13980169971671388,14.0,False,False
CAMS,,625.8,15645.0,32.59,493.0,406.0,376.0,333.0,0.2142857142857142,0.07978723404255317,0.12912912912912922,1516.0,972.0,0.15969640833747079,472.0,285.0,0.18312976262901182,683.0,1385.0,0.49314079422382673,45.0,False,False
LT,CONSTRUCTION,3504.1,481813.75,29.97,30867.0,44055.0,42964.0,42641.0,-0.2993530813755533,0.02539335257424824,0.007574869257287675,285874.0,183341.0,0.15959149368587133,18954.0,12531.0,0.14790262433079882,35411.0,234787.0,0.15082180870320758,12.0,False,False
MARUTI,AUTOMOBILE,12306.0,386408.4,26.36,34955.0,32983.0,27865.0,17830.0,0.059788375829973095,0.18367127220527535,0.562815479528884,183316.0,117571.0,0.15957823026954365,14680.0,8211.0,0.21369622502229246,21456.0,107258.0,0.2000410225810662,12.0,False,False
BEL,INDUSTRIAL MANUFACTURING,400.65,292875.15,48.33,4366.0,3419.0,3035.0,2963.0,0.27698157355952024,0.12652388797364078,0.02429969625379691,27610.0,17734.0,0.1590083571585692,6062.0,2986.0,0.26621866060592647,8049.0,24053.0,0.33463601213985783,29.0,False,False
IPCALAB,PHARMA,1601.2,40030.0,35.6,4638.0,4267.0,4554.0,2751.0,0.0869463323177877,-0.06302151954325863,0.6553980370774264,9646.0,6204.0,0.15848875552289377,1184.0,479.0,0.3520893634701465,1979.0,8872.0,0.22306131650135258,21.0,False,False
ECLERX,IT,1387.2,12762.24,18.47,1054.0,974.0,850.0,773.0,0.08213552361396315,0.14588235294117657,0.09961190168175937,4117.0,2648.0,0.1584775678117818,706.0,489.0,0.1302259660320464,1051.0,2946.0,0.35675492192803804,26.0,False,False
BLUESTARCO,CONSUMER GOODS,1610.7,33019.35,62.77,1768.0,1536.0,1165.0,859.0,0.15104166666666674,0.31845493562231764,0.35622817229336445,12402.0,7977.0,0.1584680082046559,527.0,401.0,0.09535630943012197,930.0,4241.0,0.21928790379627447,8.0,False,False
THELEELA,,409.6,13680.64,,7853.0,6305.0,6212.0,5259.0,0.24551942902458368,0.014971023824855045,0.1812131583951322,437.0,282.0,0.15720626501982093,276.0,-25.0,,219.0,8215.0,0.026658551430310408,50.0,False,False
TRAVELFOOD,,1261.8,16403.4,37.68,636.0,372.0,387.0,353.0,0.7096774193548387,-0.03875968992248058,0.09631728045325771,1648.0,1067.0,0.15592838740830017,452.0,251.0,0.21661986804604116,649.0,1688.0,0.384478672985782,39.0,False,False
SJVN,ENERGY,63.35,24896.55,38.87,23471.0,11610.0,10906.0,8489.0,1.021619293712317,0.06455162295983863,0.2847214041701025,4528.0,2938.0,0.15509634304070175,642.0,1359.0,-0.22117743887793062,3293.0,46517.0,0.07079132360212395,73.0,False,False
EMCURE,,1595.5,30314.5,32.72,3420.0,3197.0,3125.0,2147.0,0.06975289333750401,0.02303999999999995,0.45551932929669303,9204.0,5986.0,0.1541970655881284,941.0,562.0,0.18745666452662624,1865.0,6508.0,0.2865703749231715,20.0,False,False
IEX,FINANCIAL SERVICES,114.75,10212.75,20.75,102.0,87.0,101.0,110.0,0.17241379310344818,-0.13861386138613863,-0.08181818181818179,616.0,401.0,0.1538396174434873,493.0,306.0,0.17230827599961063,520.0,1375.0,0.3781818181818182,84.0,False,False
TIINDIA,AUTOMOBILE,2517.3,47828.7,,6321.0,5210.0,4393.0,3588.0,0.21324376199616113,0.185977691782381,0.22435897435897445,22847.0,14964.0,0.15149085726855915,1118.0,1325.0,-0.055050408181145816,2258.0,8505.0,0.2654908877131099,,False,False
CAPLIPOINT,PHARMA,1504.8,11286.0,21.33,605.0,546.0,453.0,280.0,0.10805860805860812,0.20529801324503305,0.6178571428571429,1937.0,1269.0,0.15139056466641154,541.0,308.0,0.2065597946661517,651.0,3591.0,0.18128654970760233,34.0,False,False
BIKAJI,,621.95,15548.75,60.38,1034.0,986.0,812.0,661.0,0.04868154158215021,0.2142857142857142,0.22844175491679275,2994.0,1966.0,0.15050742948995466,254.0,136.0,0.23149202218293263,411.0,1906.0,0.21563483735571878,14.0,False,False
GRAVITA,,1318.1,9885.75,25.68,939.0,436.0,348.0,273.0,1.153669724770642,0.2528735632183907,0.27472527472527464,4265.0,2801.0,0.15045236767281223,378.0,204.0,0.22825123872166442,435.0,3188.0,0.1364491844416562,10.0,False,False
INDGN,,434.6,10430.4,26.1,1812.0,678.0,646.0,664.0,1.672566371681416,0.049535603715170184,-0.027108433734939763,3510.0,2306.0,0.1503127614496873,401.0,266.0,0.14662369437012912,619.0,3283.0,0.1885470606152909,18.0,False,False
ACE,,748.95,8987.4,21.48,782.0,716.0,580.0,487.0,0.0921787709497206,0.23448275862068968,0.19096509240246418,3280.0,2160.0,0.14940574679424357,415.0,173.0,0.33865089038062535,504.0,2019.0,0.24962852897473997,15.0,False,False
MFSL,FINANCIAL SERVICES,1490.7,51429.15,613.46,607.0,610.0,612.0,614.0,-0.004918032786885296,-0.0032679738562091387,-0.0032573289902280145,47674.0,31415.0,0.14916266910813913,106.0,452.0,-0.38332575588956663,212.0,7141.0,0.029687718806889793,0.0,False,False
FIRSTCRY,,208.34,10104.49,,3591.0,3609.0,3868.0,3533.0,-0.004987531172069848,-0.06695966907962769,0.09482026606283611,8548.0,5633.0,0.14914523547995917,-204.0,-486.0,,262.0,6421.0,0.04080361314437004,3.0,False,False
OBEROIRLTY,CONSTRUCTION,1419.0,51651.6,20.58,4700.0,4685.0,3053.0,949.0,0.0032017075773747017,0.5345561742548313,2.2170706006322445,4916.0,3240.0,0.14909417026859706,1968.0,2333.0,-0.055134224549075905,2650.0,20747.0,0.1277293102617246,54.0,False,False
BHARTIARTL,TELECOM,1782.4,1086194.56,40.68,406662.0,388468.0,303303.0,277394.0,0.0468352605620026,0.28079181544528087,0.09340144343424872,210973.0,139145.0,0.14882291893724497,33823.0,12287.0,0.40148597418107657,119674.0,344469.0,0.34741587777129435,57.0,False,False
BIOCON,PHARMA,360.9,58465.8,151.64,38860.0,31963.0,30644.0,29468.0,0.21578074648812695,0.04304268372275155,0.03990769648432191,16927.0,11174.0,0.148480896671779,369.0,643.0,-0.16899214086815273,3455.0,49465.0,0.0698473668250278,20.0,False,False
ICICIGI,FINANCIAL SERVICES,1710.6,,,834.0,728.0,930.0,883.0,0.14560439560439553,-0.21720430107526878,0.053227633069082625,26994.0,17876.0,0.14726998723375861,2772.0,1729.0,0.17039577192014765,3731.0,16633.0,0.2243131124872242,14.0,False,False
NATCOPHARM,PHARMA,974.2,17535.6,12.3,2803.0,2698.0,2491.0,2427.0,0.0389177168272794,0.0830991569650743,0.026370004120313206,4078.0,2707.0,0.14635638754132452,1418.0,715.0,0.2563868909377889,1436.0,9935.0,0.14453950679416205,35.0,False,False
KIMS,,621.5,24860.0,103.07,5710.0,3348.0,2434.0,1766.0,0.7054958183990443,0.3755135579293345,0.3782559456398642,1702.0,1132.0,0.14561241023648885,261.0,252.0,0.011765785274559626,468.0,6500.0,0.072,28.0,False,False
PINELABS,,156.18,17960.7,159.37,1963.0,1825.0,1920.0,2103.0,0.07561643835616438,-0.04947916666666663,-0.08701854493580596,1926.0,1281.0,0.14560715574108984,150.0,-56.0,,271.0,6337.0,0.04276471516490453,14.0,False,False
ZENSARTECH,IT,514.55,11577.37,15.11,1398.0,1170.0,1034.0,1174.0,0.19487179487179485,0.1315280464216635,-0.11925042589437818,2739.0,1823.0,0.14534182724185762,686.0,308.0,0.30594373533189234,603.0,4798.0,0.12567736556898707,22.0,False,False
REDINGTON,SERVICES,199.95,15596.1,10.49,675.0,858.0,861.0,877.0,-0.21328671328671334,-0.0034843205574912606,-0.018244013683010207,119162.0,79377.0,0.14502341438087307,1284.0,1439.0,-0.037276861562077546,2229.0,13002.0,0.17143516382095061,2.0,False,False
LALPATHLAB,HEALTHCARE SERVICES,1312.1,22043.28,43.55,1257.0,1168.0,1228.0,1305.0,0.07619863013698636,-0.04885993485342022,-0.05900383141762455,2648.0,1769.0,0.1439227993929144,508.0,292.0,0.2027082414525725,754.0,2708.0,0.27843426883308714,28.0,False,False
GRASIM,CEMENT & CEMENT PRODUCTS,2557.7,173923.6,35.05,150040.0,141148.0,100494.0,94896.0,0.06299770453708176,0.4045415646705275,0.058990895295902845,175431.0,117627.0,0.14252691415005359,10300.0,11078.0,-0.023980215195521293,36296.0,331323.0,0.10954868813816125,21.0,False,False
ANURAS,,1230.9,17971.14,82.39,3713.0,2185.0,1501.0,1417.0,0.6993135011441647,0.45569620253164556,0.059280169371912494,2365.0,1602.0,0.13864814887978372,222.0,217.0,0.0076222453138476975,525.0,5201.0,0.1009421265141319,22.0,False,False
RHIM,,337.85,7094.85,-18.22,2128.0,2730.0,2805.0,3258.0,-0.2205128205128205,-0.0267379679144385,-0.1390423572744015,4020.0,2726.0,0.1382388390044158,-383.0,-466.0,,442.0,4009.0,0.11025193315041157,11.0,False,False
STARHEALTH,,457.5,,,287.0,161.0,159.0,217.0,0.7826086956521738,0.012578616352201255,-0.26728110599078336,17825.0,12096.0,0.1379659135226292,557.0,619.0,-0.034568387617138874,745.0,10068.0,0.07399682161303138,4.0,False,False
IRCTC,,494.5,39560.0,28.39,839.0,813.0,343.0,351.0,0.03198031980319804,1.370262390670554,-0.022792022792022748,5215.0,3541.0,0.13773939302582705,1393.0,1006.0,0.11459659477596373,1666.0,4390.0,0.379498861047836,32.0,False,False
TATACONSUM,,1014.8,100465.2,65.09,22019.0,21477.0,19358.0,13070.0,0.025236299296922393,0.10946378758136177,0.48110175975516456,20290.0,13783.0,0.13757340509039717,1547.0,1320.0,0.05431922926851973,2792.0,24608.0,0.1134590377113134,14.0,False,False
SHYAMMETL,,771.1,21436.58,20.11,8134.0,6357.0,3995.0,3311.0,0.27953437155891137,0.5912390488110137,0.2065841135608577,18552.0,12658.0,0.1359046605445593,1060.0,843.0,0.0793428780433385,2333.0,12528.0,0.18622286079182632,13.0,False,False
HINDALCO,METALS,884.45,196347.9,14.84,132208.0,116556.0,111810.0,110626.0,0.13428738117299832,0.04244700831768178,0.010702728110932425,112553.0,76878.0,0.13549440743844765,10080.0,3326.0,0.44714737911277314,16273.0,235744.0,0.0690282679516764,14.0,False,False
BATAINDIA,CONSUMER GOODS,607.5,7776.0,23.61,1651.0,1800.0,1509.0,1392.0,-0.08277777777777773,0.19284294234592436,0.08405172413793105,3489.0,2388.0,0.1347204513475755,331.0,103.0,0.47569607793187174,753.0,2982.0,0.25251509054325955,22.0,False,False
MRF,AUTOMOBILE,128495.0,51398.0,29.15,12966.0,13221.0,12046.0,10118.0,-0.01928749716360334,0.09754275278100621,0.1905514923898004,28152.0,19317.0,0.13376537959444823,1869.0,669.0,0.40840555024823466,4095.0,24181.0,0.16934783507712667,15.0,False,False
AJANTPHARM,PHARMA,2805.1,35063.75,33.19,1867.0,1762.0,1479.0,1496.0,0.059591373439273454,0.19134550371872883,-0.011363636363636354,5453.0,3743.0,0.13363146117639246,1056.0,588.0,0.21552024717571583,1395.0,4787.0,0.29141424691873824,26.0,False,False
EIHOTEL,SERVICES,273.55,17096.88,27.22,3881.0,3143.0,2885.0,2871.0,0.2348075087496022,0.08942807625649918,0.004876349703935912,2940.0,2019.0,0.13345340244167403,657.0,329.0,0.25928246841199276,1024.0,5514.0,0.18570910409865796,35.0,False,False
DELHIVERY,,416.7,31252.5,204.26,5432.0,3887.0,3354.0,2995.0,0.3974787754051967,0.1589147286821706,0.11986644407345581,10508.0,7225.0,0.1329934632460521,153.0,-1008.0,,640.0,11150.0,0.05739910313901345,6.0,False,False
TORNTPHARM,PHARMA,4220.2,142642.76,66.81,33376.0,7947.0,8138.0,8121.0,3.199823832892916,-0.023470140083558633,0.0020933382588350646,13980.0,9620.0,0.13268904399504033,2138.0,1245.0,0.19751083015011206,4559.0,23414.0,0.19471256513197233,33.0,False,False
RAINBOW,,1163.1,11863.62,42.45,1759.0,1398.0,1253.0,931.0,0.25822603719599435,0.1157222665602553,0.34586466165413543,1703.0,1174.0,0.13200631692917653,282.0,212.0,0.09977645023157256,544.0,2540.0,0.2141732283464567,32.0,False,False
NBCC,CONSTRUCTION,77.52,20930.4,29.03,614.0,531.0,185.0,182.0,0.15630885122410554,1.8702702702702703,0.016483516483516425,9755.0,6736.0,0.13137974259796992,703.0,231.0,0.44915369453553855,542.0,3017.0,0.17964865760689427,6.0,False,False
BHEL,INDUSTRIAL MANUFACTURING,245.5,85434.0,53.37,3094.0,2947.0,2574.0,2476.0,0.04988123515439424,0.14491064491064498,0.039579967689822304,33782.0,23365.0,0.1307671694301773,1578.0,624.0,0.36240889283951283,2342.0,34333.0,0.06821425450732531,7.0,False,False
BELRISE,,185.99,16553.11,,3104.0,2900.0,2460.0,2429.0,0.07034482758620686,0.17886178861788626,0.012762453684643793,9509.0,6582.0,0.13046986497535729,497.0,314.0,0.16540152007411324,1154.0,6747.0,0.1710389802875352,12.0,False,False
MINDACORP,AUTOMOBILE,505.65,12135.6,33.55,1630.0,1507.0,1207.0,1026.0,0.081619110816191,0.24855012427506207,0.1764132553606237,6185.0,4300.0,0.12881754111468346,358.0,284.0,0.08024325232939034,721.0,4115.0,0.17521263669501821,12.0,False,False
SONATSOFTW,IT,209.6,5868.8,12.66,1898.0,1603.0,1671.0,1732.0,0.18402994385527127,-0.040694195092758845,-0.035219399538106266,10701.0,7449.0,0.1283455745986819,464.0,452.0,0.008772377883410787,741.0,2628.0,0.2819634703196347,7.0,False,False
TATAINVEST,FINANCIAL SERVICES,541.15,27598.65,63.14,171.0,174.0,14.0,15.0,-0.017241379310344862,11.428571428571429,-0.06666666666666665,397.0,277.0,0.12746632482740772,434.0,252.0,0.19866105802463507,355.0,29223.0,0.012147965643499983,89.0,False,False
APOLLOHOSP,HEALTHCARE SERVICES,7419.0,106833.6,54.94,12312.0,10988.0,9664.0,8520.0,0.12049508554787036,0.13700331125827825,0.13427230046948346,9326.0,6525.0,0.12643196239606347,1493.0,1085.0,0.11226948658774738,2328.0,17973.0,0.12952762477048907,25.0,False,False
APLAPOLLO,METALS,1937.0,54236.0,44.7,4060.0,3668.0,3281.0,2580.0,0.10687022900763354,0.11795184395001534,0.27170542635658923,23079.0,16166.0,0.12599934417303582,1203.0,642.0,0.23284988717091815,1802.0,5795.0,0.3109577221742882,8.0,False,False
GABRIEL,,826.35,11568.9,47.09,843.0,641.0,543.0,,0.3151326053042123,0.18047882136279925,,4233.0,2972.0,0.12512252956497605,243.0,132.0,0.2255869109648656,369.0,1516.0,0.2434036939313984,9.0,False,False
SOLARINDS,CHEMICALS,12076.0,108684.0,65.14,4045.0,2692.0,2028.0,1702.0,0.5026002971768202,0.3274161735700196,0.1915393654524089,9838.0,6918.0,0.12454132636169701,1737.0,811.0,0.28901999695114466,2622.0,7801.0,0.33611075503140625,27.0,False,False
BHARTIHEXA,,1508.7,,,14038.0,14733.0,13615.0,11174.0,-0.04717301296409426,0.08211531399192062,0.21845355289063906,9354.0,6579.0,0.12446470023062717,1733.0,549.0,0.4669278012805078,4890.0,13302.0,0.36761389264772215,52.0,False,False
HONAUT,INDUSTRIAL MANUFACTURING,26325.0,,,202.0,202.0,170.0,151.0,0.0,0.18823529411764706,0.1258278145695364,4190.0,2948.0,0.12433444169146535,524.0,339.0,0.15622901325361682,590.0,4573.0,0.12901815001093375,14.0,False,False
PCBL,,241.95,9436.05,48.1,7145.0,6595.0,6892.0,1968.0,0.08339651250947688,-0.043093441671503196,2.502032520325203,8189.0,5774.0,0.12353006193571137,198.0,442.0,-0.23484813648711944,1043.0,8995.0,0.11595330739299611,13.0,False,False
HDFCLIFE,FINANCIAL SERVICES,590.6,127451.48,66.66,746.0,2143.0,1549.0,997.0,-0.6518898740083994,0.3834732085216268,0.5536609829488466,99432.0,70207.0,0.1230055944308539,1912.0,1368.0,0.11806554326627161,1133.0,20849.0,0.05434313396325963,1.0,False,False
NAVINFLUOR,CHEMICALS,6162.5,30812.5,47.6,3324.0,2736.0,1875.0,1646.0,0.21491228070175428,0.45920000000000005,0.13912515188335361,2302.0,1628.0,0.12240684415454783,488.0,312.0,0.16079378984500803,664.0,5246.0,0.12657262676324818,29.0,False,False
JKCEMENT,CEMENT & CEMENT PRODUCTS,5080.0,39116.0,39.55,11587.0,9519.0,9298.0,8467.0,0.21724971110410762,0.023768552376855157,0.0981457422936105,13722.0,9720.0,0.12180416993281518,988.0,416.0,0.3342008243609724,2374.0,13220.0,0.17957639939485628,17.0,False,False
