metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),86.9,77.05,128.9,159.3,242.05,117.15,225.6,612.95,630.3,552.65,507.3,337.85
EPS in Rs,,,,,7.48,11.31,11.37,16.71,-24.79,-4.86,9.81,-18.54
Equity Capital (Rs Cr),,,,,12.0,12.0,12.0,16.0,19.0,21.0,21.0,21.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,,,,,120000000.0,120000000.0,120000000.0,160000000.0,190000000.0,210000000.0,210000000.0,210000000.0
Market Cap (Rs Cr),,,,,2904.6,1405.8,2707.2,9807.2,11975.7,11605.65,10653.3,7094.85
P/E ratio,,,,,32.36,10.36,19.84,36.68,-25.43,-113.71,51.71,-18.22
