metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,267.17,458.08,399.7,362.83
EPS in Rs,,,,,3.26,28.46,32.34,38.2,45.42,,,
Equity Capital (Rs Cr),,,,,100.0,100.0,100.0,6325.0,6325.0,6325.0,6325.0,6325.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,,,,,100000000.0,100000000.0,100000000.0,6325000000.0,6325000000.0,6325000000.0,6325000000.0,6325000000.0
Market Cap (Rs Cr),,,,,,,,,168985.02,289735.6,252810.25,229489.98
P/E ratio,,,,,,,,,5.88,,,
