metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),7935.3,10724.95,11567.55,19412.85,24035.65,18827.95,30436.65,19697.3,22963.85,31193.35,28889.15,30120.0
EPS in Rs,,,,295.91,325.06,285.99,144.14,241.43,400.37,517.9,,
Equity Capital (Rs Cr),,,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,,,,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,,
Market Cap (Rs Cr),,,,21354.13,26439.22,20710.74,33480.32,21667.03,25260.23,34312.68,,
P/E ratio,,,,65.6,73.94,65.83,211.16,81.59,57.36,60.23,,
