metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),112.15,65.4,122.35,123.05,81.3,31.55,55.25,189.75,126.6,343.95,265.22,566.15
EPS in Rs,15.75,6.89,10.22,10.9,6.91,4.61,-1.12,14.02,37.88,18.78,21.57,30.08
Equity Capital (Rs Cr),64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0,320000000.0
Market Cap (Rs Cr),3588.8,2092.8,3915.2,3937.6,2601.6,1009.6,1768.0,6072.0,4051.2,11006.4,8487.04,18116.8
P/E ratio,7.12,9.49,11.97,11.29,11.77,6.84,-49.33,13.53,3.34,18.31,12.3,18.82
