metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),385.4,491.8,579.9,837.75,965.3,664.45,1776.5,3376.85,1795.75,2388.05,2500.2,2053.0
EPS in Rs,32.1,30.05,37.62,43.34,57.64,63.52,65.06,76.19,86.94,82.27,89.55,97.61
Equity Capital (Rs Cr),210.0,210.0,210.0,193.0,186.0,187.0,187.0,188.0,188.0,189.0,190.0,191.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,210000000.0,210000000.0,210000000.0,193000000.0,186000000.0,187000000.0,187000000.0,188000000.0,188000000.0,189000000.0,190000000.0,191000000.0
Market Cap (Rs Cr),8093.4,10327.8,12177.9,16168.58,17954.58,12425.22,33220.55,63484.78,33760.1,45134.15,47503.8,39212.3
P/E ratio,12.01,16.37,15.41,19.33,16.75,10.46,27.31,44.32,20.66,29.03,27.92,21.03
