metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),189.5,89.85,274.95,277.85,178.05,64.7,228.75,403.35,274.45,271.65,463.4,654.8
EPS in Rs,-52.77,-41.39,23.47,27.82,19.01,-17.93,31.21,50.58,28.45,11.4,38.33,44.47
Equity Capital (Rs Cr),296.0,296.0,297.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,391.0,391.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,2960000000.0,2960000000.0,2970000000.0,3720000000.0,3720000000.0,3720000000.0,3720000000.0,3720000000.0,3720000000.0,3720000000.0,3910000000.0,3910000000.0
Market Cap (Rs Cr),56092.0,26595.6,81660.15,103360.2,66234.6,24068.4,85095.0,150046.2,102095.4,101053.8,181189.4,256026.8
P/E ratio,-3.59,-2.17,11.71,9.99,9.37,-3.61,7.33,7.97,9.65,23.83,12.09,14.72
