metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),1276.97,1260.15,1215.9,1424.57,2000.3,1826.1,3177.85,3739.95,3205.9,3876.3,3606.15,2358.9
EPS in Rs,50.68,61.58,66.71,67.46,83.87,86.19,87.67,104.75,115.19,126.88,134.2,136.01
Equity Capital (Rs Cr),196.0,197.0,197.0,191.0,375.0,375.0,370.0,366.0,366.0,362.0,362.0,362.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,1960000000.0,1970000000.0,1970000000.0,1910000000.0,3750000000.0,3750000000.0,3700000000.0,3660000000.0,3660000000.0,3620000000.0,3620000000.0,3620000000.0
Market Cap (Rs Cr),250286.12,248249.55,239532.3,272092.87,750112.5,684787.5,1175804.5,1368821.7,1173359.4,1403220.6,1305426.3,853921.8
P/E ratio,25.2,20.46,18.23,21.12,23.85,21.19,36.25,35.7,27.83,30.55,26.87,17.34
