metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),99.72,124.72,173.07,155.05,178.95,254.5,627.72,787.45,988.17,1650.4,1623.2,2064.4
EPS in Rs,5.92,9.58,10.85,8.28,12.05,17.6,28.98,24.93,26.48,35.61,42.37,44.19
Equity Capital (Rs Cr),17.0,17.0,17.0,17.0,16.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,170000000.0,170000000.0,170000000.0,170000000.0,160000000.0,150000000.0,150000000.0,150000000.0,150000000.0,160000000.0,160000000.0,160000000.0
Market Cap (Rs Cr),1695.24,2120.24,2942.19,2635.85,2863.2,3817.5,9415.8,11811.75,14822.55,26406.4,25971.2,33030.4
P/E ratio,16.84,13.02,15.95,18.73,14.85,14.46,21.66,31.59,37.32,46.35,38.31,46.72
