metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),117.18,91.91,80.63,134.61,98.35,61.0,253.05,454.95,261.15,742.0,387.7,332.55
EPS in Rs,12.05,14.22,12.08,12.8,10.56,8.11,11.57,16.59,12.06,22.61,18.6,18.55
Equity Capital (Rs Cr),38.0,38.0,38.0,38.0,55.0,55.0,55.0,56.0,55.0,55.0,56.0,56.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,190000000.0,190000000.0,190000000.0,190000000.0,275000000.0,275000000.0,275000000.0,280000000.0,275000000.0,275000000.0,280000000.0,280000000.0
Market Cap (Rs Cr),2226.42,1746.29,1531.97,2557.59,2704.62,1677.5,6958.88,12738.6,7181.62,20405.0,10855.6,9311.4
P/E ratio,9.72,6.46,6.67,10.52,9.31,7.52,21.87,27.42,21.65,32.82,20.84,17.93
