metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,,,,456.5
EPS in Rs,,,,,,,,,22.96,39.93,6.93,10.07
Equity Capital (Rs Cr),,,,,,,,,40.0,41.0,65.0,69.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,,,,,,,,,200000000.0,205000000.0,325000000.0,345000000.0
Market Cap (Rs Cr),,,,,,,,,,,,15749.25
P/E ratio,,,,,,,,,,,,45.33
