metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),279.85,278.1,412.1,620.9,626.3,476.9,1001.95,1245.4,818.25,1103.55,1458.7,1272.8
EPS in Rs,11.62,11.7,15.64,17.3,15.35,15.63,15.87,15.23,4.08,7.62,25.43,11.36
Equity Capital (Rs Cr),33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0,330000000.0
Market Cap (Rs Cr),9235.05,9177.3,13599.3,20489.7,20667.9,15737.7,33064.35,41098.2,27002.25,36417.15,48137.1,42002.4
P/E ratio,24.08,23.77,26.35,35.89,40.8,30.51,63.13,81.77,200.55,144.82,57.36,112.04
