metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),195.2,272.27,400.55,373.45,255.85,238.0,306.85,247.75,337.6,771.75,1003.2,985.1
EPS in Rs,,,0.63,2.31,17.16,16.28,16.53,23.99,17.36,24.95,36.37,40.75
Equity Capital (Rs Cr),,,178.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,,,890000000.0,115000000.0,115000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,115000000.0,115000000.0
Market Cap (Rs Cr),,,35648.95,4294.68,2942.28,2618.0,3375.35,2725.25,3713.6,8489.25,11536.8,11328.65
P/E ratio,,,635.79,161.67,14.91,14.62,18.56,10.33,19.45,30.93,27.58,24.17
