metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),497.3,579.31,889.38,1102.87,723.05,86.24,175.16,140.66,86.78,168.3,107.1,149.52
EPS in Rs,35.65,37.11,45.71,60.88,63.8,34.3,17.33,16.76,15.97,16.44,-21.82,-61.66
Equity Capital (Rs Cr),71.0,84.0,85.0,85.0,85.0,84.0,89.0,89.0,90.0,113.0,163.0,229.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,355000000.0,420000000.0,425000000.0,425000000.0,425000000.0,420000000.0,445000000.0,445000000.0,450000000.0,565000000.0,815000000.0,1145000000.0
Market Cap (Rs Cr),17654.15,24331.02,37798.65,46871.97,30729.62,3622.08,7794.62,6259.37,3905.1,9508.95,8728.65,17120.04
P/E ratio,13.95,15.61,19.46,18.12,11.33,2.51,10.11,8.39,5.43,10.24,-4.91,-2.42
