metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),86.0,89.1,121.6,137.0,144.85,53.3,103.15,111.9,136.05,333.85,579.6,826.35
EPS in Rs,,,,,,,,,,12.44,17.05,17.55
Equity Capital (Rs Cr),,,,,,,,,,14.0,14.0,14.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,,,,,,,,,,140000000.0,140000000.0,140000000.0
Market Cap (Rs Cr),,,,,,,,,,4673.9,8114.4,11568.9
P/E ratio,,,,,,,,,,26.84,33.99,47.09
