metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),141.46,171.11,409.84,517.16,695.26,459.12,966.86,1706.05,1266.5,1643.85,2007.35,1631.8
EPS in Rs,10.62,11.71,14.21,16.65,20.23,21.17,28.09,28.63,40.29,51.07,55.57,61.24
Equity Capital (Rs Cr),80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,159.0,159.0,160.0,160.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,1590000000.0,1590000000.0,1600000000.0,1600000000.0
Market Cap (Rs Cr),11316.8,13688.8,32787.2,41372.8,55620.8,36729.6,77348.8,136484.0,201373.5,261372.15,321176.0,261088.0
P/E ratio,13.32,14.61,28.84,31.06,34.37,21.69,34.42,59.59,31.43,32.19,36.12,26.65
