metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),33.33,27.3,26.38,38.8,31.77,9.48,31.75,71.9,191.07,474.38,449.15,354.75
EPS in Rs,0.75,1.72,0.48,0.33,3.12,4.0,2.57,6.26,10.58,15.85,18.5,15.2
Equity Capital (Rs Cr),22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0,220000000.0
Market Cap (Rs Cr),733.26,600.6,580.36,853.6,698.94,208.56,698.5,1581.8,4203.54,10436.36,9881.3,7804.5
P/E ratio,44.44,15.87,54.96,117.58,10.18,2.37,12.35,11.49,18.06,29.93,24.28,23.34
