metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),5710.85,6247.9,5826.1,7930.8,6336.7,6141.3,6590.05,7631.7,10408.85,15180.95,12993.55,13768.0
EPS in Rs,,,,,,,,74.9,167.48,214.29,242.9,272.65
Equity Capital (Rs Cr),,,,,,,,9.0,9.0,9.0,9.0,9.0
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Shares Outstanding,,,,,,,,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
Market Cap (Rs Cr),,,,,,,,13737.06,18735.93,27325.71,23388.39,24782.4
P/E ratio,,,,,,,,101.89,62.15,70.84,53.49,50.5
