metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),117.91,105.8,96.69,105.43,127.38,98.35,207.07,295.95,182.62,240.05,262.25,187.64
EPS in Rs,6.58,6.76,6.55,6.63,7.46,8.51,9.85,11.15,10.34,10.57,12.54,12.58
Equity Capital (Rs Cr),494.0,494.0,486.0,905.0,1207.0,1143.0,1096.0,1096.0,1098.0,1045.0,2094.0,2098.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,2470000000.0,2470000000.0,2430000000.0,4525000000.0,6035000000.0,5715000000.0,5480000000.0,5480000000.0,5490000000.0,5225000000.0,10470000000.0,10490000000.0
Market Cap (Rs Cr),29123.77,26132.6,23495.67,47707.08,76873.83,56207.03,113474.36,162180.6,100258.38,125426.12,274575.75,196834.36
P/E ratio,17.92,15.65,14.76,15.9,17.08,11.56,21.02,26.54,17.66,22.71,20.91,14.92
