metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),151.65,104.33,148.36,144.23,123.17,55.1,81.87,158.93,167.77,400.17,386.75,475.45
EPS in Rs,14.46,11.53,8.85,16.06,19.91,28.9,21.69,34.56,53.66,38.95,40.27,40.7
Equity Capital (Rs Cr),601.0,601.0,802.0,757.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1627.0,1627.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,601000000.0,601000000.0,802000000.0,757000000.0,1084000000.0,1084000000.0,1084000000.0,1084000000.0,1084000000.0,1084000000.0,1627000000.0,1627000000.0
Market Cap (Rs Cr),9114.17,6270.23,11898.47,10918.21,13351.63,5972.84,8874.71,17228.01,18186.27,43378.43,62924.22,77355.71
P/E ratio,10.49,9.05,16.76,8.98,6.19,1.91,3.77,4.6,3.13,10.27,9.6,11.68
