metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,470.4,701.45,1241.1,1475.7,1660.8
EPS in Rs,-2.48,-1.74,-0.41,4.88,5.66,11.37,23.68,17.63,27.73,29.14,30.08,18.99
Equity Capital (Rs Cr),58.0,58.0,58.0,58.0,58.0,58.0,58.0,66.0,66.0,67.0,67.0,75.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,66000000.0,66000000.0,67000000.0,67000000.0,75000000.0
Market Cap (Rs Cr),,,,,,,,3104.64,4629.57,8315.37,9887.19,12456.0
P/E ratio,,,,,,,,26.68,25.3,42.59,49.06,87.46
