metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,362.6,490.45,661.0,621.95
EPS in Rs,,,,,,23.18,37.1,3.12,5.5,10.61,8.01,10.3
Equity Capital (Rs Cr),,,,,,24.0,24.0,25.0,25.0,25.0,25.0,25.0
Face Value (Rs),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shares Outstanding,,,,,,240000000.0,240000000.0,250000000.0,250000000.0,250000000.0,250000000.0,250000000.0
Market Cap (Rs Cr),,,,,,,,,9065.0,12261.25,16525.0,15548.75
P/E ratio,,,,,,,,,65.93,46.23,82.52,60.38
