metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),173.45,103.9,278.25,299.8,277.35,43.1,116.1,153.9,288.55,520.7,541.3,845.7
EPS in Rs,21.84,15.64,30.25,27.29,7.91,14.15,27.88,33.26,44.74,62.51,83.61,86.89
Equity Capital (Rs Cr),480.0,480.0,480.0,480.0,480.0,609.0,1129.0,1245.0,1245.0,1347.0,1347.0,1347.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,480000000.0,480000000.0,480000000.0,480000000.0,480000000.0,609000000.0,1129000000.0,1245000000.0,1245000000.0,1347000000.0,1347000000.0,1347000000.0
Market Cap (Rs Cr),8325.6,4987.2,13356.0,14390.4,13312.8,2624.79,13107.69,19160.55,35924.47,70138.29,72913.11,113915.79
P/E ratio,7.94,6.64,9.2,10.99,35.06,3.05,4.16,4.63,6.45,8.33,6.47,9.73
