metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),554.59,609.15,511.12,565.9,737.8,641.5,1368.05,1906.85,1427.95,1498.05,1570.65,1250.6
EPS in Rs,26.93,29.36,31.24,36.69,35.26,38.96,45.42,52.56,58.08,63.2,64.32,72.59
Equity Capital (Rs Cr),572.0,1144.0,1144.0,1088.0,2170.0,2122.0,2124.0,2098.0,2069.0,2071.0,2073.0,2024.0
Face Value (Rs),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Shares Outstanding,1144000000.0,2288000000.0,2288000000.0,2176000000.0,4340000000.0,4244000000.0,4248000000.0,4196000000.0,4138000000.0,4142000000.0,4146000000.0,4048000000.0
Market Cap (Rs Cr),63445.1,139373.52,116944.26,123139.84,320205.2,272252.6,581147.64,800114.26,590885.71,620492.31,651191.49,506242.88
P/E ratio,20.59,20.75,16.36,15.42,20.92,16.47,30.12,36.28,24.59,23.7,24.42,17.23
