metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,262.55,465.4,459.9,773.1
EPS in Rs,,,,,,1281.97,916.98,5.59,6.75,6.04,9.53,16.48
Equity Capital (Rs Cr),,,,,,5.0,5.0,138.0,177.0,177.0,178.0,193.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,,,,,,5000000.0,5000000.0,138000000.0,177000000.0,177000000.0,178000000.0,193000000.0
Market Cap (Rs Cr),,,,,,,,,4647.14,8237.58,8186.22,14920.83
P/E ratio,,,,,,,,,38.9,77.05,48.26,46.91
