metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),,,,,,,,,962.8,2871.95,4747.35,3429.6
EPS in Rs,,,,,14.26,13.94,13.79,9.03,16.37,28.68,45.84,54.28
Equity Capital (Rs Cr),,,,,7.0,7.0,7.0,46.0,58.0,64.0,64.0,67.0
Face Value (Rs),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Shares Outstanding,,,,,7000000.0,7000000.0,7000000.0,46000000.0,58000000.0,64000000.0,64000000.0,67000000.0
Market Cap (Rs Cr),,,,,,,,,5584.24,18380.48,30383.04,22978.32
P/E ratio,,,,,,,,,58.81,100.14,103.56,63.18
