metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Stock Price (Rs),18.92,33.25,73.7,176.88,167.11,119.6,271.05,466.15,481.0,684.75,875.5,1031.6
EPS in Rs,1.38,2.25,3.34,5.73,5.25,2.85,3.8,6.23,11.41,15.33,16.42,20.73
Equity Capital (Rs Cr),16.0,16.0,16.0,17.0,52.0,52.0,54.0,57.0,115.0,115.0,115.0,115.0
Face Value (Rs),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Shares Outstanding,80000000.0,80000000.0,80000000.0,85000000.0,260000000.0,260000000.0,270000000.0,285000000.0,575000000.0,575000000.0,575000000.0,575000000.0
Market Cap (Rs Cr),151.36,266.0,589.6,1503.48,4344.86,3109.6,7318.35,13285.27,27657.5,39373.12,50341.25,59317.0
P/E ratio,13.71,14.78,22.07,30.87,31.83,41.96,71.33,74.82,42.16,44.67,53.32,49.76
