metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,52.0,60.0,63.0,55.0,51.0,79.0,49.0,55.0,56.0,50.0,45.0,47.0
Inventory Days,169.0,207.0,223.0,177.0,147.0,463.0,268.0,308.0,268.0,220.0,178.0,170.0
Days Payable,99.0,106.0,137.0,145.0,106.0,273.0,124.0,139.0,160.0,146.0,158.0,170.0
Cash Conversion Cycle,122.0,162.0,149.0,87.0,92.0,268.0,194.0,224.0,165.0,124.0,65.0,47.0
Working Capital Days,12.0,4.0,50.0,45.0,45.0,62.0,74.0,56.0,57.0,56.0,16.0,13.0
ROCE %,6.0,13.0,15.0,15.0,16.0,15.0,12.0,10.0,3.0,7.0,10.0,9.0
