metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,64.0,141.0,167.0,216.0,97.0,112.0,126.0,83.0,75.0,55.0,55.0,66.0
Inventory Days,218.0,265.0,290.0,338.0,103.0,166.0,180.0,117.0,102.0,87.0,85.0,129.0
Days Payable,175.0,301.0,335.0,428.0,328.0,491.0,565.0,447.0,393.0,325.0,384.0,478.0
Cash Conversion Cycle,107.0,105.0,122.0,126.0,-127.0,-213.0,-258.0,-246.0,-217.0,-184.0,-244.0,-283.0
Working Capital Days,29.0,41.0,68.0,91.0,121.0,90.0,107.0,81.0,62.0,45.0,48.0,81.0
ROCE %,12.0,12.0,8.0,12.0,21.0,13.0,11.0,12.0,19.0,22.0,22.0,17.0
