metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,87.0,85.0,81.0,95.0,86.0,96.0,88.0,99.0,84.0,100.0,106.0,103.0
Inventory Days,350.0,293.0,307.0,314.0,347.0,316.0,329.0,341.0,352.0,364.0,311.0,346.0
Days Payable,68.0,56.0,104.0,96.0,96.0,100.0,117.0,96.0,89.0,94.0,88.0,106.0
Cash Conversion Cycle,368.0,322.0,284.0,313.0,336.0,312.0,300.0,344.0,347.0,370.0,330.0,343.0
Working Capital Days,140.0,158.0,147.0,176.0,169.0,180.0,152.0,177.0,188.0,206.0,192.0,195.0
ROCE %,33.0,36.0,29.0,22.0,29.0,25.0,32.0,35.0,19.0,16.0,20.0,22.0
